date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:42:19,211645,NA,NA,NA,fansi,0.5.0,US,2
2021-10-31,18:42:52,266253,NA,NA,NA,magrittr,2.0.1,NA,8
2021-10-31,18:42:39,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:42:44,222666,3.5.2,x86_64,darwin15.6.0,googlesheets4,1.0.0,US,300
2021-10-31,18:42:42,323911,4.1.1,x86_64,mingw32,coda,0.19-4,IR,696
2021-10-31,18:42:41,3262735,4.0.4,x86_64,mingw32,Rcpp,1.0.7,NA,8
2021-10-31,18:42:45,1098708,3.5.2,x86_64,darwin15.6.0,pillar,1.6.4,US,300
2021-10-31,18:42:37,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:36,1492261,4.0.2,x86_64,darwin17.0,sandwich,3.0-1,MO,683
2021-10-31,18:42:38,728230,4.0.2,x86_64,darwin17.0,multcomp,1.4-17,MO,683
2021-10-31,18:42:43,238973,4.0.2,x86_64,darwin17.0,asht,0.9.6,MO,683
2021-10-31,18:41:19,227592,NA,NA,NA,lmtest,0.9-38,US,628
2021-10-31,18:42:39,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:40,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:42:42,64357,4.0.2,x86_64,darwin17.0,ssanv,1.1,MO,683
2021-10-31,18:42:23,20313,NA,NA,NA,praise,1.0.0,US,2
2021-10-31,18:42:37,482592,4.1.0,x86_64,mingw32,cli,3.1.0,CH,702
2021-10-31,18:42:37,564022,4.1.0,x86_64,mingw32,tzdb,0.2.0,CH,702
2021-10-31,18:42:45,606718,4.1.1,x86_64,mingw32,fs,1.5.0,ZA,444
2021-10-31,18:42:47,59396,4.1.1,x86_64,mingw32,rappdirs,0.3.3,ZA,444
2021-10-31,18:42:43,40232,NA,NA,NA,crayon,1.4.2,US,271
2021-10-31,18:42:47,421945,4.1.1,x86_64,darwin17.0,tidyverse,1.3.1,NA,8
2021-10-31,18:42:40,973289,3.5.2,x86_64,darwin15.6.0,xml2,1.2.5,US,300
2021-10-31,18:40:11,1795517,4.1.1,x86_64,mingw32,readr,2.0.2,NA,8
2021-10-31,18:42:38,1121045,3.5.2,x86_64,darwin15.6.0,jsonlite,1.6.1,US,300
2021-10-31,18:42:46,3063851,NA,NA,NA,ggplot2,3.3.5,GB,13
2021-10-31,18:42:45,3063851,3.5.2,x86_64,linux-gnu,ggplot2,3.3.5,GB,9
2021-10-31,18:42:40,664651,3.5.0,x86_64,mingw32,later,1.0.0,FR,275
2021-10-31,18:42:40,45840,3.5.0,x86_64,mingw32,rematch2,2.1.0,FR,275
2021-10-31,18:42:40,124707,3.5.0,x86_64,mingw32,rex,1.2.0,FR,275
2021-10-31,18:42:41,775792,3.5.0,x86_64,mingw32,crosstalk,1.1.0.1,FR,275
2021-10-31,18:42:45,529,3.3.1,x86_64,linux-gnu,digest,0.6.28,US,693
2021-10-31,18:42:37,63204,4.1.1,x86_64,mingw32,labeling,0.4.2,IN,147
2021-10-31,18:42:37,245886,4.1.1,x86_64,mingw32,munsell,0.5.0,IN,147
2021-10-31,18:42:39,56242,4.1.1,x86_64,mingw32,RColorBrewer,1.1-2,IN,147
2021-10-31,18:42:39,1300019,4.1.1,x86_64,mingw32,viridisLite,0.4.0,IN,147
2021-10-31,18:42:42,244193,4.1.1,x86_64,mingw32,askpass,1.1,IN,147
2021-10-31,18:42:43,566266,4.1.1,x86_64,mingw32,bit64,4.0.5,IN,147
2021-10-31,18:42:09,290394,NA,NA,NA,rgeos,0.5-8,GB,13
2021-10-31,18:42:13,17748,3.6.1,x86_64,linux-gnu,pbapply,1.5-0,US,287
