date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:39:03,1676020,NA,NA,NA,RcppArmadillo,0.10.7.0.0,US,173
2021-10-31,18:38:54,201607,NA,NA,NA,matrixStats,0.61.0,US,100
2021-10-31,18:38:54,201607,NA,NA,NA,matrixStats,0.61.0,US,127
2021-10-31,18:39:04,910529,4.1.1,x86_64,darwin17.0,e1071,1.7-9,HK,211
2021-10-31,18:39:03,4594481,4.0.4,x86_64,mingw32,rgl,0.107.14,RS,50
2021-10-31,18:39:03,537262,4.0.4,x86_64,mingw32,rio,0.5.27,RS,50
2021-10-31,18:39:07,3661864,4.0.4,x86_64,mingw32,rmarkdown,2.11,RS,50
2021-10-31,18:39:08,1347283,4.0.4,x86_64,mingw32,roxygen2,7.1.2,RS,50
2021-10-31,18:38:56,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:38:56,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:39:16,3263924,4.1.1,x86_64,darwin17.0,Hmisc,4.6-0,US,184
2021-10-31,18:39:03,557033,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:39:12,290394,NA,NA,NA,rgeos,0.5-8,GB,13
2021-10-31,18:39:11,367,4.0.2,x86_64,darwin17.0,rtweet,0.7.0,US,119
2021-10-31,18:39:15,107349,4.1.1,x86_64,mingw32,listenv,0.8.0,NA,8
2021-10-31,18:39:15,276807,4.1.1,x86_64,mingw32,parallelly,1.28.1,NA,8
2021-10-31,18:39:16,96057,4.1.1,x86_64,mingw32,globals,0.14.0,NA,8
2021-10-31,18:39:16,155977,4.1.1,x86_64,mingw32,future.apply,1.8.1,NA,8
2021-10-31,18:39:16,261734,4.1.1,x86_64,mingw32,progressr,0.9.0,NA,8
2021-10-31,18:39:16,183678,4.1.1,x86_64,mingw32,SQUAREM,2021.1,NA,8
2021-10-31,18:39:17,2645712,4.1.1,x86_64,mingw32,colorspace,2.0-2,NA,8
2021-10-31,18:39:05,275571,4.1.1,x86_64,darwin17.0,som,0.3-5.1,DK,224
2021-10-31,18:37:21,16449891,4.1.1,x86_64,mingw32,stringi,1.7.5,CW,62
2021-10-31,18:39:10,152414,NA,NA,NA,expm,0.999-6,US,153
2021-10-31,18:39:11,1098699,4.1.1,x86_64,linux-gnu,pillar,1.6.4,NA,8
2021-10-31,18:39:09,1499834,4.1.1,x86_64,mingw32,plyr,1.8.6,BR,1
2021-10-31,18:39:12,818457,4.1.1,x86_64,mingw32,reshape2,1.4.4,BR,1
2021-10-31,18:39:15,1795120,4.1.1,x86_64,mingw32,broom,0.7.9,BR,1
2021-10-31,18:39:11,260971,4.1.1,x86_64,darwin17.0,mvtnorm,1.1-3,DK,224
2021-10-31,18:39:12,135162,4.1.1,x86_64,darwin17.0,FNN,1.1.3,DK,224
2021-10-31,18:39:10,2356272,4.1.1,x86_64,mingw32,flexmix,2.3-17,US,229
2021-10-31,18:39:11,208902,4.1.1,x86_64,mingw32,modeltools,0.2-23,US,229
2021-10-31,18:39:11,928889,4.1.1,x86_64,mingw32,betareg,3.1-4,US,229
2021-10-31,18:39:12,490459,4.1.1,x86_64,mingw32,mfx,1.2-2,US,229
2021-10-31,18:37:02,266058,4.1.1,x86_64,mingw32,latex2exp,0.5.0,US,230
2021-10-31,18:39:11,1284976,4.1.1,aarch64,darwin20,dplyr,1.0.7,US,32
2021-10-31,18:39:11,286878,4.1.1,x86_64,darwin17.0,ps,1.6.0,ES,99
2021-10-31,18:37:44,558585,4.1.1,x86_64,mingw32,scales,1.1.1,US,73
2021-10-31,18:39:08,461449,NA,NA,NA,scatterplot3d,0.3-41,US,153
2021-10-31,18:39:14,57601,NA,NA,NA,formattable,0.2.1,US,153
2021-10-31,18:39:12,119567,NA,NA,NA,segmented,1.3-4,US,153
2021-10-31,18:39:10,83987,4.0.2,x86_64,darwin17.0,progress,1.2.2,US,119
2021-10-31,18:39:09,366,4.0.2,x86_64,darwin17.0,progress,1.2.2,US,119
2021-10-31,18:39:07,851632,NA,NA,NA,pkgdown,1.6.1,GB,13
2021-10-31,18:37:04,1097605,NA,NA,NA,pillar,1.6.4,US,102
2021-10-31,18:39:12,916194,4.0.2,x86_64,darwin17.0,tidyRSS,2.0.2,US,119
2021-10-31,18:38:49,166962,NA,NA,NA,mvtnorm,1.1-3,US,57
2021-10-31,18:39:08,363,4.0.2,x86_64,darwin17.0,prettyunits,1.1.1,US,119
2021-10-31,18:39:12,45970,4.1.1,x86_64,darwin17.0,rappdirs,0.3.3,ES,99
2021-10-31,18:39:13,3063851,NA,NA,NA,ggplot2,3.3.5,GB,13
2021-10-31,18:39:11,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:13,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:14,371838,NA,NA,NA,devtools,2.4.2,GB,9
2021-10-31,18:39:17,3524687,NA,NA,NA,sf,1.0-3,GB,13
2021-10-31,18:39:07,1718052,4.1.0,x86_64,mingw32,readxl,1.3.1,IN,207
2021-10-31,18:36:55,2067554,4.1.1,x86_64,darwin17.0,tiff,0.1-8,US,43
2021-10-31,18:39:11,363,4.0.2,x86_64,darwin17.0,tinytex,0.25,US,119
2021-10-31,18:39:11,61784,NA,NA,NA,pkgload,1.2.3,US,153
2021-10-31,18:39:18,13281,NA,NA,NA,assertthat,0.2.1,ES,231
2021-10-31,18:39:09,2568908,NA,NA,NA,rgl,0.107.14,GB,13
2021-10-31,18:39:01,3063851,NA,NA,NA,ggplot2,3.3.5,GB,9
2021-10-31,18:39:12,364,4.0.2,x86_64,darwin17.0,tidyRSS,2.0.2,US,119
2021-10-31,18:39:10,1572247,3.6.3,x86_64,mingw32,reticulate,1.20,DE,214
2021-10-31,18:38:18,204897,4.1.0,x86_64,mingw32,pixmap,0.4-12,NA,8
2021-10-31,18:39:10,51141,NA,NA,NA,mnormt,2.0.2,US,153
2021-10-31,18:36:53,15727,NA,NA,NA,highr,0.9,US,52
2021-10-31,18:38:41,2600621,4.1.1,x86_64,mingw32,data.table,1.14.2,CR,58
2021-10-31,18:39:17,290394,3.5.2,x86_64,linux-gnu,rgeos,0.5-8,GB,9
2021-10-31,18:39:12,290394,NA,NA,NA,rgeos,0.5-8,GB,13
2021-10-31,18:39:08,2568908,NA,NA,NA,rgl,0.107.14,GB,9
2021-10-31,18:39:09,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:39:12,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:37:03,54087,NA,NA,NA,minqa,1.2.4,US,232
2021-10-31,18:39:10,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:38:58,219394,NA,NA,NA,bigSurvSGD,0.0.1,US,136
2021-10-31,18:39:13,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:10,3588661,4.0.2,x86_64,mingw32,caret,6.0-90,BF,233
2021-10-31,18:39:09,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:39:09,557033,NA,NA,NA,js,1.2,GB,13
