date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:38:35,318100,NA,NA,NA,cpp11,0.4.0,US,78
2021-10-31,18:38:12,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:38:15,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:37:24,43656,NA,NA,NA,hms,1.1.1,US,108
2021-10-31,18:38:37,4164485,4.1.1,x86_64,mingw32,ISLR2,1.3,IN,147
2021-10-31,18:38:24,204898,4.1.1,x86_64,mingw32,pixmap,0.4-12,US,148
2021-10-31,18:38:33,63961,NA,NA,NA,R6,2.5.1,US,145
2021-10-31,18:38:46,327863,4.1.1,x86_64,mingw32,cpp11,0.4.0,US,33
2021-10-31,18:38:46,1122863,4.1.1,x86_64,mingw32,wk,0.5.0,US,33
2021-10-31,18:38:46,5915055,4.1.1,x86_64,mingw32,s2,1.0.7,US,33
2021-10-31,18:38:42,43093,4.1.1,x86_64,mingw32,bitops,1.0-7,ZA,149
2021-10-31,18:38:51,21912,4.0.2,x86_64,darwin17.0,askpass,1.1,US,119
2021-10-31,18:38:42,266291,NA,NA,NA,magrittr,2.0.1,MZ,25
2021-10-31,18:38:46,482978,NA,NA,NA,cli,3.1.0,NA,8
2021-10-31,18:36:51,1254558,4.1.1,x86_64,mingw32,vctrs,0.3.8,NA,8
2021-10-31,18:36:52,104808,4.1.1,x86_64,mingw32,hms,1.1.1,NA,8
2021-10-31,18:36:52,38433,4.1.1,x86_64,mingw32,prettyunits,1.1.1,NA,8
2021-10-31,18:36:53,84771,4.1.1,x86_64,mingw32,R6,2.5.1,NA,8
2021-10-31,18:38:23,136467,4.1.1,x86_64,mingw32,fracdiff,1.5-1,RU,150
2021-10-31,18:38:23,1553552,4.1.1,x86_64,mingw32,timeDate,3043.102,RU,150
2021-10-31,18:38:24,410346,4.1.1,x86_64,mingw32,tseries,0.10-48,RU,150
2021-10-31,18:38:24,1106881,4.1.1,x86_64,mingw32,urca,1.3-0,RU,150
2021-10-31,18:38:24,2705511,4.1.1,x86_64,mingw32,RcppArmadillo,0.10.7.0.0,RU,150
2021-10-31,18:38:25,2342422,4.1.1,x86_64,mingw32,forecast,8.15,RU,150
