date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:40:59,343881,4.1.1,x86_64,mingw32,iterators,1.0.13,US,512
2021-10-31,18:40:59,298755,4.1.1,x86_64,mingw32,gower,0.2.2,US,512
2021-10-31,18:41:00,401429,4.1.1,x86_64,mingw32,ipred,0.9-12,US,512
2021-10-31,18:41:00,1553551,4.1.1,x86_64,mingw32,timeDate,3043.102,US,512
2021-10-31,18:41:00,146621,4.1.1,x86_64,mingw32,foreach,1.5.1,US,512
2021-10-31,18:41:01,864596,4.1.1,x86_64,mingw32,ModelMetrics,1.2.2.2,US,512
2021-10-31,18:41:01,1532705,4.1.1,x86_64,mingw32,pROC,1.18.0,US,512
2021-10-31,18:41:01,1284989,4.1.1,x86_64,mingw32,recipes,0.1.17,US,512
2021-10-31,18:40:51,585233,NA,NA,NA,forecast,8.15,US,152
2021-10-31,18:40:52,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:40:37,22338,NA,NA,NA,abind,1.4-5,US,143
2021-10-31,18:40:46,246857,NA,NA,NA,pbkrtest,0.5.1,US,80
2021-10-31,18:40:46,246857,NA,NA,NA,pbkrtest,0.5.1,US,143
2021-10-31,18:40:46,246864,NA,NA,NA,pbkrtest,0.5.1,US,116
2021-10-31,18:40:56,100255,NA,NA,NA,lifecycle,1.0.1,US,495
2021-10-31,18:39:59,401523,NA,NA,NA,pracma,2.3.3,US,432
2021-10-31,18:40:53,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:40:56,862199,NA,NA,NA,rlang,0.4.12,US,495
2021-10-31,18:40:55,8603,NA,NA,NA,ellipsis,0.3.2,US,495
2021-10-31,18:40:55,8603,NA,NA,NA,ellipsis,0.3.2,US,495
2021-10-31,18:40:56,100255,NA,NA,NA,lifecycle,1.0.1,US,495
2021-10-31,18:40:56,100259,4.1.1,x86_64,darwin21.1.0,lifecycle,1.0.1,US,484
2021-10-31,18:40:58,8360,NA,NA,NA,base64enc,0.1-3,US,502
2021-10-31,18:40:44,856406,4.1.1,x86_64,mingw32,minqa,1.2.4,ZA,444
2021-10-31,18:40:45,1244936,4.1.1,x86_64,mingw32,nloptr,1.2.2.2,ZA,444
2021-10-31,18:40:48,2870577,4.1.1,x86_64,mingw32,RcppEigen,0.3.3.9.1,ZA,444
2021-10-31,18:40:49,2645711,4.1.1,x86_64,mingw32,colorspace,2.0-2,ZA,444
2021-10-31,18:40:59,375859,4.0.3,x86_64,linux-gnu,purrr,0.3.4,US,453
2021-10-31,18:37:45,1097605,NA,NA,NA,pillar,1.6.4,US,402
2021-10-31,18:40:48,3263564,4.1.1,x86_64,mingw32,Rcpp,1.0.7,US,510
2021-10-31,18:40:48,1696651,4.1.1,x86_64,mingw32,httpuv,1.6.3,US,510
2021-10-31,18:40:48,270084,4.1.1,x86_64,mingw32,digest,0.6.28,US,510
2021-10-31,18:40:48,156219,4.1.1,x86_64,mingw32,glue,1.4.2,US,510
2021-10-31,18:40:48,434911,4.1.1,x86_64,mingw32,gtable,0.3.0,US,510
2021-10-31,18:40:48,2727294,4.1.1,x86_64,mingw32,isoband,0.2.5,US,510
2021-10-31,18:40:49,1201491,4.1.1,x86_64,mingw32,rlang,0.4.12,US,510
2021-10-31,18:40:49,558582,4.1.1,x86_64,mingw32,scales,1.1.1,US,510
2021-10-31,18:40:49,213515,4.1.1,x86_64,mingw32,withr,2.4.2,US,510
2021-10-31,18:40:49,3548842,4.1.1,x86_64,mingw32,rtweet,0.7.0,US,510
2021-10-31,18:40:49,4322986,4.1.1,x86_64,mingw32,curl,4.3.2,US,510
