date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:41:54,48626,4.1.1,x86_64,mingw32,mime,0.12,AR,316
2021-10-31,18:41:55,4102480,4.1.1,x86_64,mingw32,openssl,1.4.5,AR,316
2021-10-31,18:41:56,538387,4.1.1,x86_64,mingw32,gargle,1.2.0,AR,316
2021-10-31,18:41:56,519654,4.1.1,x86_64,mingw32,httr,1.4.2,AR,316
2021-10-31,18:41:56,545055,4.1.1,x86_64,mingw32,jsonlite,1.7.2,AR,316
2021-10-31,18:41:56,34395,4.1.1,x86_64,mingw32,uuid,0.1-4,AR,316
2021-10-31,18:41:56,1873514,4.1.1,x86_64,mingw32,googledrive,2.0.0,AR,316
2021-10-31,18:42:00,6461,NA,NA,NA,pkgconfig,2.0.3,HK,577
2021-10-31,18:41:54,482602,NA,NA,NA,cli,3.1.0,US,596
2021-10-31,18:41:55,24245,NA,NA,NA,R.methodsS3,1.8.1,US,596
2021-10-31,18:42:02,92562,NA,NA,NA,tidyselect,1.1.1,NA,8
2021-10-31,18:41:52,971818,4.1.0,x86_64,darwin17.0,haven,2.4.3,BR,519
2021-10-31,18:41:54,794432,NA,NA,NA,zoo,1.8-9,US,596
2021-10-31,18:41:19,155053,NA,NA,NA,quantmod,0.4.18,US,616
2021-10-31,18:41:56,19548,NA,NA,NA,labelVector,0.1.2,US,617
2021-10-31,18:41:53,2894941,4.1.1,x86_64,mingw32,corrplot,0.90,ZA,444
2021-10-31,18:41:56,116743,4.1.1,x86_64,mingw32,numDeriv,2016.8-1.1,ZA,444
2021-10-31,18:41:53,1001277,4.1.0,x86_64,mingw32,dataRetrieval,2.7.10,NA,8
2021-10-31,18:41:52,41647332,3.6.1,x86_64,mingw32,terra,1.2-5,NA,8
2021-10-31,18:40:05,8604,NA,NA,NA,ellipsis,0.3.2,US,618
2021-10-31,18:40:05,1097605,NA,NA,NA,pillar,1.6.4,US,618
2021-10-31,18:41:54,557033,NA,NA,NA,js,1.2,GB,9
2021-10-31,18:41:54,421916,4.1.1,x86_64,darwin17.0,tidyverse,1.3.1,NA,8
2021-10-31,18:41:55,2568909,NA,NA,NA,rgl,0.107.14,GB,9
2021-10-31,18:41:56,17387,NA,NA,NA,MIWilson,1.0.0,US,103
2021-10-31,18:41:55,2337799,4.1.0,x86_64,darwin17.0,xml2,1.3.2,BR,519
2021-10-31,18:41:53,201371,4.1.0,x86_64,darwin17.0,modelr,0.1.8,BR,519
2021-10-31,18:41:59,409831,3.5.2,x86_64,darwin15.6.0,purrr,0.3.3,US,300
2021-10-31,18:41:52,4244283,4.0.3,x86_64,mingw32,psych,2.1.9,DE,619
2021-10-31,18:41:56,2197094,NA,NA,NA,colorspace,2.0-2,US,44
2021-10-31,18:41:58,120199,NA,NA,NA,ps,1.6.0,HK,577
2021-10-31,18:41:55,165252,NA,NA,NA,generics,0.1.1,US,596
2021-10-31,18:39:36,166962,NA,NA,NA,mvtnorm,1.1-3,US,57
2021-10-31,18:41:56,169246,NA,NA,NA,checkmate,2.0.0,US,617
2021-10-31,18:41:55,493539,4.1.1,x86_64,mingw32,googlesheets4,1.0.0,US,523
2021-10-31,18:41:55,4130395,4.1.1,x86_64,mingw32,ggplot2,3.3.5,US,523
2021-10-31,18:41:55,323911,4.1.1,x86_64,mingw32,coda,0.19-4,NA,8
2021-10-31,18:41:56,247289,4.1.1,x86_64,mingw32,statnet.common,4.5.0,NA,8
2021-10-31,18:41:56,853313,4.1.1,x86_64,mingw32,network,1.17.1,NA,8
