date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:40:26,272413,NA,NA,NA,xml2,1.3.2,US,52
2021-10-31,18:41:34,597840,4.1.1,aarch64,darwin20,fs,1.5.0,US,499
2021-10-31,18:41:30,290394,NA,NA,NA,rgeos,0.5-8,GB,13
2021-10-31,18:41:36,38422,4.1.1,x86_64,mingw32,prettyunits,1.1.1,US,523
2021-10-31,18:41:36,1247250,4.1.1,x86_64,mingw32,processx,3.5.2,US,523
2021-10-31,18:41:36,77378,4.1.1,x86_64,mingw32,evaluate,0.14,US,523
2021-10-31,18:41:36,47270,4.1.1,x86_64,mingw32,highr,0.9,US,523
2021-10-31,18:41:36,208405,4.1.1,x86_64,mingw32,yaml,2.2.1,US,523
2021-10-31,18:41:37,381740,4.1.1,x86_64,mingw32,xfun,0.27,US,523
2021-10-31,18:41:37,348016,4.1.1,x86_64,mingw32,htmltools,0.5.2,US,523
2021-10-31,18:41:37,124481,4.1.1,x86_64,mingw32,tinytex,0.34,US,523
2021-10-31,18:41:37,526385,4.1.1,x86_64,mingw32,jquerylib,0.1.4,US,523
2021-10-31,18:41:38,105542,4.1.1,x86_64,mingw32,backports,1.3.0,US,523
2021-10-31,18:41:38,76626,4.1.1,x86_64,mingw32,generics,0.1.1,US,523
2021-10-31,18:41:38,55523,4.1.1,x86_64,mingw32,assertthat,0.2.1,US,523
2021-10-31,18:39:11,201618,NA,NA,NA,matrixStats,0.61.0,US,57
2021-10-31,18:39:11,8619619,NA,NA,NA,TH.data,1.1-0,US,57
2021-10-31,18:41:29,490703,NA,NA,NA,car,3.0-11,US,127
2021-10-31,18:41:29,490710,NA,NA,NA,car,3.0-11,US,173
2021-10-31,18:41:38,275178,4.1.1,aarch64,darwin20,rstudioapi,0.13,US,499
2021-10-31,18:41:36,169245,4.1.1,aarch64,darwin20,rcmdcheck,1.4.0,US,499
2021-10-31,18:38:51,233372,4.1.1,x86_64,mingw32,labelled,2.9.0,CO,467
2021-10-31,18:41:37,1696654,4.1.1,x86_64,mingw32,httpuv,1.6.3,US,536
2021-10-31,18:41:31,1298404,4.1.0,x86_64,darwin17.0,viridisLite,0.4.0,BR,519
2021-10-31,18:41:36,63870,NA,NA,NA,R6,2.5.1,NA,8
2021-10-31,18:41:35,263177,NA,NA,NA,BiocManager,1.30.16,HK,577
2021-10-31,18:41:38,498217,4.1.0,x86_64,darwin17.0,gargle,1.2.0,BR,519
2021-10-31,18:41:39,3034553,4.1.1,aarch64,darwin20,testthat,3.1.0,US,499
2021-10-31,18:41:39,101946,4.1.0,x86_64,darwin17.0,cellranger,1.1.0,BR,519
2021-10-31,18:39:10,166962,NA,NA,NA,mvtnorm,1.1-3,US,57
