date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,15:30:12,107725,4.1.1,x86_64,linux-gnu,progressr,0.9.0,NL,969
2021-10-31,15:30:13,126576,4.1.1,x86_64,linux-gnu,prodlim,2019.11.13,NL,969
2021-10-31,15:30:12,2199434,4.1.1,x86_64,linux-gnu,colorspace,2.0-2,NL,969
2021-10-31,15:30:09,1718052,4.1.1,x86_64,mingw32,readxl,1.3.1,JP,882
2021-10-31,15:30:16,171159,4.1.1,x86_64,mingw32,reshape,0.8.8,JP,882
2021-10-31,15:30:13,430391,4.1.1,i386,mingw32,purrr,0.3.4,ZA,1110
2021-10-31,15:30:13,785173,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,15:30:12,290393,NA,NA,NA,rgeos,0.5-8,GB,13
2021-10-31,15:30:07,165638,4.1.1,x86_64,linux-gnu,digest,0.6.28,NA,8
2021-10-31,15:30:12,3524688,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,15:30:09,63554,4.1.1,x86_64,darwin17.0,linprog,0.9-2,IT,1109
2021-10-31,15:30:12,64119,4.1.1,x86_64,linux-gnu,future.apply,1.8.1,NL,969
2021-10-31,15:30:15,848855,4.1.1,x86_64,darwin17.0,svglite,2.0.0,NA,8
2021-10-31,15:30:13,785173,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,15:30:12,36261,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,15:30:09,557033,NA,NA,NA,js,1.2,GB,13
2021-10-31,15:30:16,165639,NA,NA,NA,digest,0.6.28,NA,8
2021-10-31,15:30:16,1121520,4.1.1,x86_64,mingw32,qqplotr,0.0.5,ID,1133
2021-10-31,15:30:19,36261,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,15:30:13,427739,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,15:30:14,4322990,4.1.1,x86_64,mingw32,curl,4.3.2,IQ,951
2021-10-31,15:30:17,212111,4.1.1,x86_64,mingw32,tsutils,0.9.2,IN,114
2021-10-31,15:30:18,155670,4.1.1,x86_64,mingw32,nnfor,0.9.6,IN,114
2021-10-31,15:30:17,40232,4.1.1,x86_64,mingw32,crayon,1.4.2,FR,1123
2021-10-31,15:30:20,582869,NA,NA,NA,dbplyr,2.1.1,NA,8
2021-10-31,15:30:14,542428,NA,NA,NA,proto,1.0.0,US,805
2021-10-31,15:30:07,703316,NA,NA,NA,tidyverse,1.3.1,KR,1134
2021-10-31,15:30:13,3537571,4.1.0,x86_64,mingw32,dendextend,1.15.2,NA,8
2021-10-31,15:30:18,971235,NA,NA,NA,XML,3.99-0.8,US,935
2021-10-31,15:30:16,271911,NA,NA,NA,ggrepel,0.9.1,US,222
2021-10-31,15:30:16,710258,4.1.1,x86_64,linux-gnu,tidyr,1.1.4,NL,969
2021-10-31,15:30:14,3524688,NA,NA,NA,sf,1.0-3,GB,9
2021-10-31,15:30:19,36261,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,15:30:15,828536,4.1.1,x86_64,mingw32,RcppExamples,0.1.9,IT,48
2021-10-31,15:30:17,789837,4.1.1,x86_64,mingw32,shape,1.4.6,US,825
2021-10-31,15:30:13,3063852,NA,NA,NA,ggplot2,3.3.5,GB,13
2021-10-31,15:30:08,3067287,4.1.1,x86_64,linux-gnu,ggplot2,3.3.5,NA,8
2021-10-31,15:30:10,1063387,NA,NA,NA,gridExtra,2.3,US,930
2021-10-31,15:30:14,3063852,NA,NA,NA,ggplot2,3.3.5,GB,9
2021-10-31,15:30:14,1718048,4.1.1,x86_64,mingw32,readxl,1.3.1,KR,1135
2021-10-31,15:30:20,351954,4.1.1,x86_64,mingw32,writexl,1.4.0,KR,1135
2021-10-31,15:30:04,788539,NA,NA,NA,lavaan,0.6-9,US,1096
2021-10-31,15:30:14,371839,NA,NA,NA,devtools,2.4.2,GB,9
2021-10-31,15:30:11,785173,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,15:30:11,36261,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,15:28:58,13966,4.1.1,x86_64,darwin17.0,koRpus.lang.en,0.1-4,NA,8
2021-10-31,15:30:15,5312581,4.1.1,x86_64,linux-gnu,data.table,1.14.2,NL,969
2021-10-31,15:30:16,3067530,4.1.1,x86_64,linux-gnu,ggplot2,3.3.5,NL,969
2021-10-31,15:28:34,2967436,NA,NA,NA,shiny,1.7.1,US,42
2021-10-31,15:30:19,1736008,NA,NA,NA,qdap,2.4.3,US,935
2021-10-31,15:30:17,225265,4.1.1,x86_64,darwin17.0,magrittr,2.0.1,FR,1063
2021-10-31,15:30:08,24389,4.1.1,x86_64,mingw32,conquer,1.2.0,GB,1067
2021-10-31,15:30:08,40232,4.1.1,x86_64,mingw32,crayon,1.4.2,GB,1067
