date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:37:15,168915,4.1.1,x86_64,darwin17.0,rcmdcheck,1.4.0,US,43
2021-10-31,18:36:07,794601,NA,NA,NA,curl,4.3.2,US,55
2021-10-31,18:39:33,1677814,3.5.2,x86_64,linux-gnu,RcppArmadillo,0.10.7.0.0,US,317
2021-10-31,18:39:27,100255,NA,NA,NA,lifecycle,1.0.1,US,297
2021-10-31,18:37:44,1570650,4.1.1,x86_64,mingw32,car,3.0-11,PL,141
2021-10-31,18:39:27,3063851,NA,NA,NA,ggplot2,3.3.5,GB,13
2021-10-31,18:39:22,1289426,NA,NA,NA,plotmo,3.6.1,MZ,25
2021-10-31,18:39:31,12782,3.5.2,x86_64,darwin15.6.0,rematch,1.0.1,US,300
2021-10-31,18:39:36,414318,4.1.1,x86_64,linux-gnu,yardstick,0.0.8,NA,8
2021-10-31,18:39:31,557033,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:39:38,76627,4.1.1,x86_64,mingw32,generics,0.1.1,AR,316
2021-10-31,18:39:41,156223,4.1.1,x86_64,mingw32,glue,1.4.2,AR,316
2021-10-31,18:39:36,12689,3.5.2,x86_64,darwin15.6.0,rappdirs,0.3.3,US,300
2021-10-31,18:39:32,74201,3.5.2,x86_64,darwin15.6.0,evaluate,0.14,US,300
2021-10-31,18:37:00,8603,NA,NA,NA,ellipsis,0.3.2,US,252
2021-10-31,18:37:01,852644,NA,NA,NA,dplyr,1.0.7,US,252
2021-10-31,18:37:12,155053,NA,NA,NA,quantmod,0.4.18,US,318
2021-10-31,18:39:35,896656,3.5.1,x86_64,mingw32,knitr,1.36,NA,8
2021-10-31,18:39:33,590427,NA,NA,NA,h2o,3.34.0.3,MZ,25
2021-10-31,18:39:28,430391,4.1.1,x86_64,mingw32,purrr,0.3.4,IT,319
2021-10-31,18:39:28,76616,4.1.1,x86_64,mingw32,generics,0.1.1,IT,319
2021-10-31,18:39:29,204911,4.1.1,x86_64,mingw32,tidyselect,1.1.1,IT,319
2021-10-31,18:39:29,1345117,4.1.1,x86_64,mingw32,dplyr,1.0.7,IT,319
2021-10-31,18:39:27,1097594,NA,NA,NA,pillar,1.6.4,US,297
2021-10-31,18:39:38,2781030,4.1.1,x86_64,darwin17.0,vip,0.3.2,US,320
2021-10-31,18:39:35,1142049,4.0.2,x86_64,mingw32,plotrix,3.8-2,CO,83
2021-10-31,18:39:39,785174,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,18:37:12,314576,NA,NA,NA,TTR,0.24.2,US,321
2021-10-31,18:37:16,298977,NA,NA,NA,GUniFrac,1.3,US,322
2021-10-31,18:39:27,8603,NA,NA,NA,ellipsis,0.3.2,US,293
2021-10-31,18:39:33,395893,4.0.5,x86_64,darwin17.0,remotes,2.4.1,US,119
2021-10-31,18:37:19,171761,4.1.1,x86_64,linux-gnu,sessioninfo,1.2.0,NA,8
2021-10-31,18:39:38,40243,4.1.0,x86_64,linux-gnu,crayon,1.4.2,US,36
2021-10-31,18:39:36,1322818,NA,NA,NA,openxlsx,4.2.4,US,290
2021-10-31,18:39:36,290394,3.5.2,x86_64,linux-gnu,rgeos,0.5-8,GB,9
2021-10-31,18:39:34,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:36,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:39:37,24389,NA,NA,NA,conquer,1.2.0,US,100
2021-10-31,18:39:32,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:39:32,2568908,NA,NA,NA,rgl,0.107.14,GB,13
2021-10-31,18:39:37,557033,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:39:35,3268841,4.1.1,aarch64,darwin20,Hmisc,4.6-0,NA,8
2021-10-31,18:39:32,250385,4.0.3,x86_64,mingw32,ggstance,0.3.5,US,238
2021-10-31,18:39:34,2259586,4.0.3,x86_64,mingw32,ggridges,0.5.3,US,238
2021-10-31,18:39:36,1119613,4.0.3,x86_64,mingw32,ggrepel,0.9.1,US,238
2021-10-31,18:39:37,119421,3.5.2,x86_64,darwin15.6.0,xfun,0.27,US,300
2021-10-31,18:39:35,1049734,NA,NA,NA,sp,1.4-5,US,290
2021-10-31,18:37:12,64178,4.1.1,x86_64,darwin17.0,goftest,1.2-3,US,43
2021-10-31,18:37:20,966074,4.1.1,x86_64,darwin17.0,tidyr,1.1.4,US,43
2021-10-31,18:39:30,40232,4.1.1,x86_64,mingw32,crayon,1.4.2,CL,323
2021-10-31,18:39:36,432366,4.1.1,x86_64,darwin17.0,gtable,0.3.0,NA,8
2021-10-31,18:37:23,7609097,4.1.1,x86_64,linux-gnu,stringi,1.7.5,NA,8
2021-10-31,18:39:23,401530,NA,NA,NA,pracma,2.3.3,US,248
2021-10-31,18:39:26,677791,NA,NA,NA,shape,1.4.6,US,272
2021-10-31,18:37:24,334964,4.1.1,x86_64,linux-gnu,usethis,2.1.3,NA,8
2021-10-31,18:36:53,119459,NA,NA,NA,xfun,0.27,US,109
2021-10-31,18:37:11,1847795,4.1.1,x86_64,darwin17.0,conquer,1.2.0,US,43
2021-10-31,18:37:17,4180094,4.1.1,x86_64,darwin17.0,shiny,1.7.1,US,43
2021-10-31,18:39:38,232801,4.1.1,x86_64,darwin17.0,proxy,0.4-26,US,265
2021-10-31,18:39:33,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:39:31,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:39:28,1298361,4.1.1,x86_64,darwin17.0,viridisLite,0.4.0,US,265
2021-10-31,18:39:30,567263,NA,NA,NA,e1071,1.7-9,US,64
2021-10-31,18:39:27,53754,NA,NA,NA,RMySQL,0.10.22,KR,310
2021-10-31,18:39:26,53754,NA,NA,NA,RMySQL,0.10.22,KR,324
2021-10-31,18:39:11,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:38:33,564031,4.1.1,x86_64,mingw32,tzdb,0.2.0,GT,24
2021-10-31,18:39:31,116824,NA,NA,NA,proxy,0.4-26,US,290
2021-10-31,18:37:22,227582,NA,NA,NA,lmtest,0.9-38,US,106
2021-10-31,18:37:00,100255,NA,NA,NA,lifecycle,1.0.1,US,252
2021-10-31,18:39:33,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:39:38,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:39:40,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:39:33,200656,3.5.2,x86_64,darwin15.6.0,yaml,2.2.1,US,300
2021-10-31,18:39:33,18053,3.5.2,x86_64,darwin15.6.0,pkgconfig,2.0.3,US,300
2021-10-31,18:39:33,40243,4.1.0,x86_64,linux-gnu,crayon,1.4.2,US,110
2021-10-31,18:39:41,100172,NA,NA,NA,table.express,0.3.1,FR,51
2021-10-31,18:39:35,1489381,4.1.1,x86_64,mingw32,sandwich,3.0-1,NA,8
2021-10-31,18:39:37,412402,4.1.1,x86_64,mingw32,lmtest,0.9-38,NA,8
2021-10-31,18:39:37,1593468,4.1.1,x86_64,mingw32,maxLik,1.5-2,NA,8
2021-10-31,18:39:35,551814,4.1.1,x86_64,darwin17.0,scales,1.1.1,US,265
2021-10-31,18:39:38,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:39:28,897579,NA,NA,NA,RMariaDB,1.1.2,KR,325
2021-10-31,18:37:15,154214,4.1.1,x86_64,darwin17.0,pkgload,1.2.3,US,43
2021-10-31,18:39:33,37841,NA,NA,NA,reshape2,1.4.4,US,290
2021-10-31,18:39:31,32229,3.5.2,x86_64,darwin15.6.0,base64enc,0.1-3,US,300
2021-10-31,18:39:34,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:37:21,518416,NA,NA,NA,xts,0.12.1,US,128
2021-10-31,18:39:40,2924751,4.1.0,x86_64,mingw32,ISLR,1.4,NA,8
2021-10-31,18:39:13,15432,NA,NA,NA,modeltools,0.2-23,US,57
2021-10-31,18:39:32,851632,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:39:34,21002,NA,NA,NA,snow,0.4-4,US,44
2021-10-31,18:39:31,75902,NA,NA,NA,Synth,1.1-5,US,307
2021-10-31,18:39:32,87889,NA,NA,NA,foreach,1.5.1,US,290
2021-10-31,18:39:35,24396,NA,NA,NA,conquer,1.2.0,US,290
2021-10-31,18:39:34,76591,NA,NA,NA,numDeriv,2016.8-1.1,US,290
2021-10-31,18:38:51,1757167,4.1.1,x86_64,mingw32,reticulate,1.22,GB,294
2021-10-31,18:38:51,1201494,4.1.1,x86_64,mingw32,rlang,0.4.12,GB,294
2021-10-31,18:38:52,458956,4.1.1,x86_64,mingw32,ROCR,1.0-11,GB,294
2021-10-31,18:38:52,942525,4.1.1,x86_64,mingw32,Rtsne,0.15,GB,294
2021-10-31,18:38:52,558585,4.1.1,x86_64,mingw32,scales,1.1.1,GB,294
2021-10-31,18:38:52,60245,4.1.1,x86_64,mingw32,scattermore,0.7,GB,294
2021-10-31,18:38:52,1170453,4.1.1,x86_64,mingw32,sctransform,0.3.2,GB,294
2021-10-31,18:38:53,1443016,4.1.1,x86_64,mingw32,SeuratObject,4.0.2,GB,294
2021-10-31,18:38:53,4234136,4.1.1,x86_64,mingw32,shiny,1.7.1,GB,294
2021-10-31,18:38:55,6827021,4.1.1,x86_64,mingw32,spatstat.core,2.3-0,GB,294
2021-10-31,18:38:55,3870544,4.1.1,x86_64,mingw32,spatstat.geom,2.3-0,GB,294
2021-10-31,18:38:56,871727,4.1.1,x86_64,mingw32,tibble,3.1.5,GB,294
2021-10-31,18:38:56,1164387,4.1.1,x86_64,mingw32,uwot,0.1.10,GB,294
2021-10-31,18:38:57,2870577,4.1.1,x86_64,mingw32,RcppEigen,0.3.3.9.1,GB,294
2021-10-31,18:38:57,34557,4.1.1,x86_64,mingw32,RcppProgress,0.4.2,GB,294
2021-10-31,18:38:58,2780220,4.1.1,x86_64,mingw32,Seurat,4.0.5,GB,294
2021-10-31,18:39:25,2905629,NA,NA,NA,rugarch,1.4-4,US,272
2021-10-31,18:39:38,266120,NA,NA,NA,magrittr,2.0.1,US,313
2021-10-31,18:39:34,81147,3.5.2,x86_64,darwin15.6.0,progress,1.2.2,US,300
2021-10-31,18:39:36,847192,4.1.1,x86_64,darwin17.0,tibble,3.1.5,US,265
2021-10-31,18:37:22,64292,NA,NA,NA,fracdiff,1.5-1,US,72
2021-10-31,18:39:40,5080030,3.6.2,x86_64,mingw32,lme4,1.1-26,NL,326
2021-10-31,18:39:42,490710,3.6.2,x86_64,mingw32,car,3.0-11,NL,326
2021-10-31,18:38:42,490606,4.1.1,x86_64,darwin17.0,selectr,0.4-2,GB,17
2021-10-31,18:39:33,120565,3.5.2,x86_64,darwin15.6.0,ids,1.0.1,US,300
2021-10-31,18:39:32,301936,4.1.1,x86_64,darwin17.0,digest,0.6.28,US,265
2021-10-31,18:39:28,126620,NA,NA,NA,prodlim,2019.11.13,MZ,25
2021-10-31,18:38:15,6111,4.1.1,x86_64,linux-gnu,askpass,1.1,US,4
2021-10-31,18:39:38,100139,NA,NA,NA,rjson,0.2.20,US,313
2021-10-31,18:39:28,4130392,4.1.1,x86_64,mingw32,ggplot2,3.3.5,AE,18
2021-10-31,18:39:31,638305,4.1.1,x86_64,mingw32,bit,4.0.4,AE,18
2021-10-31,18:39:31,566266,4.1.1,x86_64,mingw32,bit64,4.0.5,AE,18
2021-10-31,18:39:31,52858,4.1.1,x86_64,mingw32,clipr,0.7.1,AE,18
2021-10-31,18:39:32,2046066,4.1.1,x86_64,mingw32,vroom,1.5.5,AE,18
2021-10-31,18:39:32,1426023,4.1.1,x86_64,mingw32,tzdb,0.1.2,AE,18
2021-10-31,18:39:33,1795517,4.1.1,x86_64,mingw32,readr,2.0.2,AE,18
2021-10-31,18:39:33,1286722,4.1.1,x86_64,mingw32,haven,2.4.3,AE,18
2021-10-31,18:39:38,8447,3.5.2,x86_64,darwin15.6.0,ellipsis,0.3.2,US,300
2021-10-31,18:39:40,94765,3.5.2,x86_64,darwin15.6.0,withr,2.4.2,US,300
2021-10-31,18:37:50,545371,4.1.1,x86_64,mingw32,ggeffects,1.1.1,NA,8
2021-10-31,18:39:40,715939,4.1.0,x86_64,linux-gnu,reactR,0.4.4,US,327
2021-10-31,18:39:34,1557155,3.5.2,x86_64,darwin15.6.0,readxl,1.3.1,US,300
2021-10-31,18:39:41,794663,3.5.2,x86_64,darwin15.6.0,curl,4.3.2,US,300
2021-10-31,18:39:38,81590,NA,NA,NA,markdown,1.1,US,313
2021-10-31,18:39:37,246864,NA,NA,NA,pbkrtest,0.5.1,US,290
2021-10-31,18:39:31,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:39:29,1029132,4.1.1,x86_64,darwin17.0,pillar,1.6.4,US,265
2021-10-31,18:38:07,328104,NA,NA,NA,odbc,1.3.2,GB,328
2021-10-31,18:39:39,100207,3.5.2,x86_64,darwin15.6.0,lifecycle,1.0.1,US,300
2021-10-31,18:39:39,490709,NA,NA,NA,car,3.0-11,US,290
2021-10-31,18:37:22,155053,NA,NA,NA,quantmod,0.4.18,US,128
2021-10-31,18:37:20,47462,4.1.1,x86_64,darwin17.0,uuid,1.0-2,US,43
2021-10-31,18:37:22,683475,NA,NA,NA,urca,1.3-0,US,72
2021-10-31,18:37:23,585233,NA,NA,NA,forecast,8.15,US,72
2021-10-31,18:39:38,1594928,NA,NA,NA,maptools,1.1-2,US,290
2021-10-31,18:39:26,897579,NA,NA,NA,RMariaDB,1.1.2,KR,324
2021-10-31,18:37:14,227593,NA,NA,NA,lmtest,0.9-38,US,309
2021-10-31,18:39:23,132431,NA,NA,NA,GeneralizedHyperbolic,0.8-4,IE,267
2021-10-31,18:39:39,476241,NA,NA,NA,lubridate,1.8.0,US,313
2021-10-31,18:39:38,582646,NA,NA,NA,mada,0.5.10,US,84
2021-10-31,18:39:38,150120,NA,NA,NA,maddison,0.1,US,84
2021-10-31,18:39:38,54999,NA,NA,NA,madgrad,0.1.0,US,84
2021-10-31,18:37:00,1097605,NA,NA,NA,pillar,1.6.4,US,259
2021-10-31,18:39:33,17994,NA,NA,NA,futile.logger,1.4.3,US,44
2021-10-31,18:39:37,135688,3.5.2,x86_64,darwin15.6.0,bit64,4.0.5,US,300
2021-10-31,18:39:31,557033,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:39:17,201618,NA,NA,NA,matrixStats,0.61.0,US,57
2021-10-31,18:39:08,15432,NA,NA,NA,modeltools,0.2-23,US,57
2021-10-31,18:39:33,851632,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:36:17,787638,4.1.1,x86_64,mingw32,wordcloud,2.6,FR,268
2021-10-31,18:36:13,170906,NA,NA,NA,tseries,0.10-48,US,55
2021-10-31,18:37:12,2339516,4.1.1,x86_64,darwin17.0,data.table,1.14.2,US,43
2021-10-31,18:39:39,395849,4.1.1,x86_64,darwin17.0,remotes,2.4.1,US,119
2021-10-31,18:39:39,10587,3.5.2,x86_64,darwin15.6.0,blob,1.2.2,US,300
2021-10-31,18:39:36,1283726,3.5.2,x86_64,darwin15.6.0,farver,2.1.0,US,300
2021-10-31,18:36:53,24734,NA,NA,NA,evaluate,0.14,US,52
2021-10-31,18:39:34,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:34,735637,NA,NA,NA,SparseM,1.81,US,290
2021-10-31,18:39:35,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:39:34,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:39:40,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:39:35,290394,NA,NA,NA,rgeos,0.5-8,GB,9
2021-10-31,18:39:39,709622,NA,NA,NA,tidyr,1.1.4,US,313
2021-10-31,18:39:38,852643,NA,NA,NA,dplyr,1.0.7,US,313
2021-10-31,18:38:12,2199398,4.1.1,x86_64,linux-gnu,colorspace,2.0-2,US,4
2021-10-31,18:39:12,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:39:32,432400,4.1.1,x86_64,darwin17.0,gtable,0.3.0,US,265
2021-10-31,18:39:04,10031100,NA,NA,NA,RWekajars,3.9.3-2,US,79
2021-10-31,18:37:09,2996582,4.1.1,x86_64,darwin17.0,lava,1.6.10,US,43
2021-10-31,18:39:37,22345,NA,NA,NA,abind,1.4-5,US,290
2021-10-31,18:39:17,992856,NA,NA,NA,libcoin,1.0-9,US,57
2021-10-31,18:39:35,1041090,4.1.1,x86_64,mingw32,XML,3.99-0.8,US,168
2021-10-31,18:37:20,366764,4.1.1,x86_64,darwin17.0,xfun,0.27,US,43
2021-10-31,18:39:33,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:39:36,950407,4.0.3,x86_64,mingw32,astsa,1.14,ES,329
2021-10-31,18:39:31,1168909,NA,NA,NA,kernlab,0.9-29,US,307
2021-10-31,18:36:13,170907,NA,NA,NA,tseries,0.10-48,US,61
2021-10-31,18:39:46,227589,NA,NA,NA,lmtest,0.9-38,US,330
2021-10-31,18:39:37,375750,4.1.1,x86_64,mingw32,xlsx,0.6.5,IN,114
2021-10-31,18:39:44,368618,NA,NA,NA,gtable,0.3.0,US,330
2021-10-31,18:39:42,100245,NA,NA,NA,lifecycle,1.0.1,US,330
2021-10-31,18:39:43,12067,NA,NA,NA,RColorBrewer,1.1-2,US,330
2021-10-31,18:39:26,8593,NA,NA,NA,ellipsis,0.3.2,US,297
2021-10-31,18:39:35,3524687,NA,NA,NA,sf,1.0-3,GB,9
2021-10-31,18:37:21,314565,NA,NA,NA,TTR,0.24.2,US,128
2021-10-31,18:39:37,304977,4.1.1,x86_64,darwin17.0,cpp11,0.4.0,NA,8
2021-10-31,18:39:27,1676008,NA,NA,NA,RcppArmadillo,0.10.7.0.0,US,278
2021-10-31,18:39:40,2732927,4.1.1,x86_64,mingw32,performance,0.8.0,GB,331
2021-10-31,18:39:30,343881,4.1.1,x86_64,mingw32,iterators,1.0.13,JP,118
2021-10-31,18:39:30,323910,4.1.1,x86_64,mingw32,coda,0.19-4,JP,118
2021-10-31,18:39:31,244193,4.1.1,x86_64,mingw32,askpass,1.1,JP,118
2021-10-31,18:39:32,146622,4.1.1,x86_64,mingw32,foreach,1.5.1,JP,118
2021-10-31,18:39:32,1039103,4.1.1,x86_64,mingw32,zoo,1.8-9,JP,118
2021-10-31,18:39:34,247298,4.1.1,x86_64,mingw32,statnet.common,4.5.0,JP,118
2021-10-31,18:39:38,785174,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,18:39:38,18130,NA,NA,NA,pipeR,0.6.1.3,US,313
2021-10-31,18:39:43,1097604,NA,NA,NA,pillar,1.6.4,US,330
2021-10-31,18:39:32,2568908,NA,NA,NA,rgl,0.107.14,GB,13
2021-10-31,18:39:41,280429,4.1.0,x86_64,linux-gnu,reactable,0.2.3,US,327
2021-10-31,18:39:42,482592,NA,NA,NA,cli,3.1.0,US,330
2021-10-31,18:39:47,1676016,NA,NA,NA,RcppArmadillo,0.10.7.0.0,US,330
2021-10-31,18:39:39,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:39:41,72429,3.5.2,x86_64,darwin15.6.0,uuid,1.0-2,US,300
2021-10-31,18:39:40,5308846,3.5.2,x86_64,darwin15.6.0,data.table,1.14.2,US,300
2021-10-31,18:39:10,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:39:18,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:39:18,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:39:29,732598,NA,NA,NA,RCurl,1.98-1.5,MZ,25
2021-10-31,18:39:39,5899,NA,NA,NA,aws.ec2metadata,0.2.0,US,313
2021-10-31,18:39:35,1991227,4.1.0,x86_64,darwin17.0,dae,3.2-11,ZA,332
2021-10-31,18:37:14,106222,4.1.1,x86_64,darwin17.0,lifecycle,1.0.1,US,43
2021-10-31,18:39:33,201614,NA,NA,NA,matrixStats,0.61.0,US,290
2021-10-31,18:39:35,24580,NA,NA,NA,MatrixModels,0.5-0,US,290
2021-10-31,18:39:39,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:38,427737,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:40,785174,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,18:37:51,100255,NA,NA,NA,lifecycle,1.0.1,US,188
2021-10-31,18:37:12,155053,NA,NA,NA,quantmod,0.4.18,US,302
2021-10-31,18:37:12,227593,NA,NA,NA,lmtest,0.9-38,US,288
2021-10-31,18:39:39,3063851,3.5.2,x86_64,linux-gnu,ggplot2,3.3.5,GB,9
2021-10-31,18:39:41,42858341,4.0.5,x86_64,mingw32,rgdal,1.5-27,CA,273
2021-10-31,18:39:39,55205,NA,NA,NA,aws.s3,0.3.21,US,313
2021-10-31,18:39:34,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:39:31,2568908,NA,NA,NA,rgl,0.107.14,GB,9
2021-10-31,18:39:37,776251,4.1.1,x86_64,mingw32,ps,1.6.0,BR,1
2021-10-31,18:39:37,1247250,4.1.1,x86_64,mingw32,processx,3.5.2,BR,1
2021-10-31,18:39:38,438467,4.1.1,x86_64,mingw32,callr,3.7.0,BR,1
2021-10-31,18:39:38,501005,4.1.1,x86_64,mingw32,reprex,2.0.1,BR,1
2021-10-31,18:39:41,303632,4.1.1,x86_64,mingw32,rstudioapi,0.13,BR,1
2021-10-31,18:39:41,537338,4.1.1,x86_64,mingw32,rio,0.5.27,NA,8
2021-10-31,18:39:42,5356583,4.1.1,x86_64,mingw32,lme4,1.1-27.1,NA,8
2021-10-31,18:39:42,1570650,4.1.1,x86_64,mingw32,car,3.0-11,NA,8
2021-10-31,18:37:18,5302359,NA,NA,NA,data.table,1.14.2,US,52
2021-10-31,18:39:42,1282403,NA,NA,NA,farver,2.1.0,US,330
2021-10-31,18:39:36,94818,4.1.1,x86_64,linux-gnu,workflows,0.2.4,NA,8
