date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,15:29:09,63486,4.1.0,x86_64,mingw32,fastICA,1.2-3,CO,794
2021-10-31,15:29:09,658277,4.1.0,x86_64,mingw32,fGarch,3042.83.2,CO,794
2021-10-31,15:29:13,139598,NA,NA,NA,glue,1.4.2,US,119
2021-10-31,15:28:57,208231,4.1.1,x86_64,mingw32,rvest,1.0.2,FR,786
2021-10-31,15:28:58,3006377,4.1.1,x86_64,mingw32,xml2,1.3.2,FR,786
2021-10-31,15:28:59,430721,4.1.1,x86_64,mingw32,tidyverse,1.3.1,FR,786
2021-10-31,15:29:14,315383,NA,NA,NA,timeDate,3043.102,NA,8
2021-10-31,15:29:05,290393,NA,NA,NA,rgeos,0.5-8,GB,9
2021-10-31,15:29:06,785173,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,15:29:08,3524688,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,15:29:05,802034,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,15:29:05,1847390,4.1.1,x86_64,darwin17.0,sp,1.4-5,NA,8
2021-10-31,15:29:00,591671,4.1.1,x86_64,darwin17.0,matrixStats,0.61.0,NA,8
2021-10-31,15:29:03,333530,4.1.1,x86_64,darwin17.0,htmltools,0.5.2,NA,8
2021-10-31,15:28:59,688815,4.1.1,x86_64,darwin17.0,bit,4.0.4,NA,8
2021-10-31,15:28:57,909643,4.1.1,x86_64,darwin17.0,e1071,1.7-9,NA,8
2021-10-31,15:29:08,671653,4.1.1,x86_64,darwin17.0,DBI,1.1.1,NA,8
2021-10-31,15:27:07,2705514,4.1.1,x86_64,mingw32,RcppArmadillo,0.10.7.0.0,FR,786
2021-10-31,15:27:07,37598,4.1.1,x86_64,mingw32,tmvnsim,1.0-2,FR,786
2021-10-31,15:27:08,1067054,4.1.1,x86_64,mingw32,SparseM,1.81,FR,786
2021-10-31,15:27:08,434954,4.1.1,x86_64,mingw32,MatrixModels,0.5-0,FR,786
2021-10-31,15:27:08,954142,4.1.1,x86_64,mingw32,conquer,1.0.2,FR,786
2021-10-31,15:27:09,194152,4.1.1,x86_64,mingw32,mnormt,2.0.2,FR,786
2021-10-31,15:27:09,116742,4.1.1,x86_64,mingw32,numDeriv,2016.8-1.1,FR,786
2021-10-31,15:27:09,1943028,4.1.1,x86_64,mingw32,quantreg,5.86,FR,786
2021-10-31,15:29:08,3063852,NA,NA,NA,ggplot2,3.3.5,GB,9
2021-10-31,15:29:06,268021,4.0.5,x86_64,linux-gnu,roxygen2,7.1.2,UA,922
2021-10-31,15:29:06,36261,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,15:29:06,2619343,4.1.1,x86_64,darwin17.0,colorspace,2.0-2,NA,8
2021-10-31,15:29:11,101997,4.1.1,x86_64,darwin17.0,cellranger,1.1.0,NA,8
2021-10-31,15:29:10,710258,4.0.5,x86_64,linux-gnu,tidyr,1.1.4,UA,922
2021-10-31,15:29:05,3063852,NA,NA,NA,ggplot2,3.3.5,GB,9
2021-10-31,15:27:18,83992,NA,NA,NA,redcapAPI,2.3,US,976
2021-10-31,15:28:55,2320619,4.0.4,x86_64,mingw32,promises,1.2.0.1,NA,8
2021-10-31,15:29:08,785173,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,15:29:10,238228,NA,NA,NA,fansi,0.5.0,US,119
2021-10-31,15:29:03,76427,4.0.5,x86_64,mingw32,generics,0.1.1,NA,8
2021-10-31,15:29:04,429351,4.0.5,x86_64,mingw32,purrr,0.3.4,NA,8
2021-10-31,15:29:05,1070685,4.0.5,x86_64,mingw32,tidyr,1.1.4,NA,8
2021-10-31,15:29:06,204626,4.0.5,x86_64,mingw32,tidyselect,1.1.1,NA,8
2021-10-31,15:29:07,594797,4.0.5,x86_64,mingw32,matrixStats,0.61.0,NA,8
2021-10-31,15:29:08,3588661,4.0.5,x86_64,mingw32,caret,6.0-90,NA,8
2021-10-31,15:29:08,290393,NA,NA,NA,rgeos,0.5-8,GB,9
2021-10-31,15:29:10,658277,4.1.0,x86_64,mingw32,fGarch,3042.83.2,MA,792
2021-10-31,15:29:10,2797484,4.1.0,x86_64,mingw32,plot3D,1.4,MA,792
2021-10-31,15:29:12,63162,4.1.0,x86_64,mingw32,date,1.2-39,MA,792
2021-10-31,15:29:13,467416,4.1.0,x86_64,mingw32,evir,1.7-4,MA,792
2021-10-31,15:29:13,24675,4.1.0,x86_64,mingw32,curry,0.1.1,MA,792
2021-10-31,15:29:13,72521,4.1.0,x86_64,mingw32,microbenchmark,1.4-7,MA,792
2021-10-31,15:29:08,10746411,4.0.2,x86_64,mingw32,pdftools,3.0.1,US,954
2021-10-31,15:29:11,35114,NA,NA,NA,prettyunits,1.1.1,US,119
2021-10-31,15:29:11,1324133,4.0.5,x86_64,linux-gnu,openxlsx,4.2.4,UA,922
2021-10-31,15:29:07,75460,4.1.1,x86_64,darwin17.0,generics,0.1.1,NA,8
2021-10-31,15:29:08,106242,4.1.1,x86_64,darwin17.0,lifecycle,1.0.1,NA,8
2021-10-31,15:27:03,2980603,4.1.1,x86_64,darwin17.0,ggsci,2.9,US,795
2021-10-31,15:29:09,20673,3.6.0,x86_64,linux-gnu,sys,3.4,CN,977
2021-10-31,15:29:07,5899,NA,NA,NA,aws.ec2metadata,0.2.0,US,59
2021-10-31,15:29:09,3063852,3.5.2,x86_64,linux-gnu,ggplot2,3.3.5,GB,9
2021-10-31,15:28:58,1261132,4.1.1,x86_64,darwin17.0,recipes,0.1.17,NA,8
2021-10-31,15:29:04,1845780,4.1.1,x86_64,darwin17.0,conquer,1.2.0,NA,8
2021-10-31,15:29:10,315381,NA,NA,NA,timeDate,3043.102,NA,8
2021-10-31,15:29:10,213604,4.2.0,x86_64,mingw32,withr,2.4.2,NA,8
2021-10-31,15:29:11,2058794,NA,NA,NA,readxl,1.3.1,NA,8
2021-10-31,15:29:13,94765,4.1.1,x86_64,linux-gnu,withr,2.4.2,NL,969
2021-10-31,15:29:10,197335,NA,NA,NA,utf8,1.2.2,US,119
2021-10-31,15:29:11,476610,4.0.5,x86_64,linux-gnu,lubridate,1.8.0,UA,922
2021-10-31,15:29:15,1152550,NA,NA,NA,rstan,2.21.2,US,335
2021-10-31,15:29:13,3976269,4.1.1,i386,mingw32,autoencoder,1.1,NA,8
2021-10-31,15:28:59,32180,4.1.1,x86_64,darwin17.0,base64enc,0.1-3,NA,8
2021-10-31,15:29:07,139609,4.1.1,x86_64,darwin17.0,glue,1.4.2,NA,8
2021-10-31,15:29:12,432044,4.1.1,x86_64,darwin17.0,gtable,0.3.0,NA,8
2021-10-31,15:28:56,165144,4.1.1,x86_64,darwin17.0,gower,0.2.2,NA,8
2021-10-31,15:28:59,286663,4.1.1,x86_64,darwin17.0,ps,1.6.0,NA,8
2021-10-31,15:29:02,5038495,4.0.4,x86_64,mingw32,bslib,0.3.1,CH,946
2021-10-31,15:29:03,156999,4.0.4,x86_64,mingw32,crayon,1.4.2,CH,946
2021-10-31,15:29:03,1529560,4.0.4,x86_64,mingw32,fontawesome,0.2.2,CH,946
2021-10-31,15:29:04,48474,4.0.4,x86_64,mingw32,mime,0.12,CH,946
2021-10-31,15:29:04,1696442,4.0.4,x86_64,mingw32,httpuv,1.6.3,CH,946
2021-10-31,15:27:05,3263568,4.1.1,x86_64,mingw32,Rcpp,1.0.7,HU,206
2021-10-31,15:27:06,430711,4.1.1,x86_64,mingw32,tidyverse,1.3.1,HU,206
2021-10-31,15:29:02,1476402,4.1.1,x86_64,mingw32,summarytools,1.0.0,KR,943
2021-10-31,15:29:04,3639955,4.0.3,x86_64,mingw32,sass,0.4.0,ES,975
2021-10-31,15:29:05,526257,4.0.3,x86_64,mingw32,jquerylib,0.1.4,ES,975
2021-10-31,15:29:05,4259451,4.0.3,x86_64,mingw32,XML,3.99-0.8,ES,975
2021-10-31,15:29:06,696383,4.0.5,x86_64,linux-gnu,testthat,3.1.0,UA,922
2021-10-31,15:29:09,259189,4.0.5,x86_64,linux-gnu,writexl,1.4.0,UA,922
2021-10-31,15:27:05,3590733,4.1.1,x86_64,mingw32,caret,6.0-90,FR,786
2021-10-31,15:26:59,76965,4.0.3,x86_64,mingw32,evaluate,0.14,CN,978
2021-10-31,15:27:00,47120,4.0.3,x86_64,mingw32,highr,0.9,CN,978
2021-10-31,15:27:00,208347,4.0.3,x86_64,mingw32,yaml,2.2.1,CN,978
