date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:40:05,100255,NA,NA,NA,lifecycle,1.0.1,US,475
2021-10-31,18:40:05,862188,NA,NA,NA,rlang,0.4.12,US,618
2021-10-31,18:42:27,165179,4.1.0,x86_64,darwin17.0,gower,0.2.2,US,661
2021-10-31,18:42:16,802033,NA,NA,NA,V8,3.4.2,GB,9
2021-10-31,18:42:19,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:39:55,567263,NA,NA,NA,e1071,1.7-9,US,21
2021-10-31,18:40:26,82251,NA,NA,NA,systemfonts,1.0.3,US,52
2021-10-31,18:42:25,60424,NA,NA,NA,rprojroot,2.0.2,HK,577
2021-10-31,18:42:22,515741,NA,NA,NA,scales,1.1.1,US,330
2021-10-31,18:42:22,138086,4.0.2,x86_64,mingw32,nnet,7.3-16,US,662
2021-10-31,18:42:27,783849,NA,NA,NA,vctrs,0.3.8,HK,577
2021-10-31,18:42:15,107385,4.1.1,x86_64,darwin17.0,brew,1.0-6,NA,8
2021-10-31,18:40:57,314108,4.1.1,x86_64,darwin17.0,memoiR,1.1-2,US,311
2021-10-31,18:42:19,851630,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:42:16,2568909,NA,NA,NA,rgl,0.107.14,GB,13
2021-10-31,18:42:18,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:20,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:39:24,350991,4.1.0,x86_64,darwin17.0,future,1.23.0,NA,8
2021-10-31,18:41:41,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:42:16,1322821,NA,NA,NA,openxlsx,4.2.4,US,399
2021-10-31,18:42:24,2032490,NA,NA,NA,testthat,3.1.0,US,2
2021-10-31,18:42:11,1042319,4.1.1,x86_64,mingw32,pillar,1.6.4,ZA,444
2021-10-31,18:42:16,348006,4.1.1,x86_64,mingw32,htmltools,0.5.2,ZA,444
2021-10-31,18:42:21,783149,NA,NA,NA,vctrs,0.3.8,US,330
2021-10-31,18:40:49,64302,NA,NA,NA,fracdiff,1.5-1,US,494
2021-10-31,18:42:23,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:16,2568909,NA,NA,NA,rgl,0.107.14,GB,13
2021-10-31,18:42:11,557030,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:42:18,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:42:21,1097605,NA,NA,NA,pillar,1.6.4,US,330
2021-10-31,18:42:20,14677,NA,NA,NA,benchden,1.0.5,CA,663
2021-10-31,18:42:22,862199,NA,NA,NA,rlang,0.4.12,US,330
2021-10-31,18:42:23,146584,4.0.3,x86_64,mingw32,foreach,1.5.1,PL,642
2021-10-31,18:42:11,371838,NA,NA,NA,devtools,2.4.2,GB,9
2021-10-31,18:42:17,2568909,NA,NA,NA,rgl,0.107.14,GB,9
2021-10-31,18:42:24,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:42:27,3063851,NA,NA,NA,ggplot2,3.3.5,GB,13
2021-10-31,18:42:23,290394,3.5.2,x86_64,linux-gnu,rgeos,0.5-8,GB,9
2021-10-31,18:42:23,785174,3.5.2,x86_64,linux-gnu,Hmisc,4.6-0,GB,9
2021-10-31,18:42:19,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:20,226074,NA,NA,NA,magrittr,2.0.1,US,2
2021-10-31,18:42:25,94818,4.1.1,x86_64,linux-gnu,workflows,0.2.4,NA,8
2021-10-31,18:42:18,1286726,4.1.1,x86_64,mingw32,haven,2.4.3,ZA,444
2021-10-31,18:42:22,856407,4.1.1,x86_64,mingw32,minqa,1.2.4,ZA,444
2021-10-31,18:40:24,210673,4.1.1,x86_64,darwin17.0,stringr,1.4.0,US,474
2021-10-31,18:40:05,100255,NA,NA,NA,lifecycle,1.0.1,US,457
2021-10-31,18:42:21,215180,NA,NA,NA,trust,0.1-8,US,461
2021-10-31,18:42:20,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:22,134005,NA,NA,NA,rle,0.9.2,US,461
2021-10-31,18:42:17,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:42:18,851630,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:42:29,13131,NA,NA,NA,assertthat,0.2.1,NA,8
2021-10-31,18:42:27,3063851,NA,NA,NA,ggplot2,3.3.5,GB,9
2021-10-31,18:42:22,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:26,169957,4.1.1,x86_64,darwin17.0,descr,1.1.5,US,184
2021-10-31,18:42:19,851630,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:42:22,2697470,NA,NA,NA,ergm,4.1.2,US,461
2021-10-31,18:42:18,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:42:23,371838,NA,NA,NA,devtools,2.4.2,GB,9
2021-10-31,18:42:19,2568909,NA,NA,NA,rgl,0.107.14,GB,9
2021-10-31,18:42:21,290394,3.5.2,x86_64,linux-gnu,rgeos,0.5-8,GB,9
2021-10-31,18:42:20,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:42:23,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:42:25,290394,NA,NA,NA,rgeos,0.5-8,GB,13
2021-10-31,18:42:21,557031,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:42:19,6120443,4.1.1,x86_64,darwin17.0,rgl,0.107.14,NA,8
2021-10-31,18:42:23,315196,NA,NA,NA,timeDate,3043.102,US,330
2021-10-31,18:42:19,905823,4.1.1,x86_64,mingw32,htmlwidgets,1.5.4,ZA,444
2021-10-31,18:42:15,707292,4.1.1,x86_64,mingw32,xtable,1.8-4,IN,114
2021-10-31,18:42:24,290394,3.5.2,x86_64,linux-gnu,rgeos,0.5-8,GB,9
2021-10-31,18:42:24,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:42:24,421935,4.1.1,x86_64,darwin17.0,tidyverse,1.3.1,GB,664
2021-10-31,18:40:16,445182,NA,NA,NA,ggthemes,4.2.4,US,293
2021-10-31,18:42:24,4496994,NA,NA,NA,visNetwork,2.1.0,BE,665
2021-10-31,18:42:21,64989,4.1.1,x86_64,darwin17.0,rversions,2.1.1,NA,8
2021-10-31,18:40:18,5899,NA,NA,NA,aws.ec2metadata,0.2.0,US,493
2021-10-31,18:42:25,63869,NA,NA,NA,R6,2.5.1,HK,577
2021-10-31,18:42:08,516134,NA,NA,NA,scales,1.1.1,MZ,25
2021-10-31,18:40:05,8604,NA,NA,NA,ellipsis,0.3.2,US,611
2021-10-31,18:42:18,141396,4.1.1,x86_64,darwin17.0,pkgbuild,1.2.0,NA,8
2021-10-31,18:42:22,394735,4.1.1,x86_64,darwin17.0,devtools,2.4.2,NA,8
2021-10-31,18:42:01,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:42:13,92907,4.1.1,x86_64,darwin17.0,backports,1.3.0,US,466
2021-10-31,18:42:17,171732,4.1.1,x86_64,darwin17.0,sessioninfo,1.2.0,US,466
2021-10-31,18:42:25,482978,NA,NA,NA,cli,3.1.0,HK,577
2021-10-31,18:42:18,958684,NA,NA,NA,htmlwidgets,1.5.4,MZ,25
2021-10-31,18:42:22,897599,NA,NA,NA,knitr,1.36,MZ,25
2021-10-31,18:42:18,851630,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:42:24,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:42:09,703719,4.1.1,x86_64,darwin17.0,ggrepel,0.9.1,CA,166
2021-10-31,18:42:17,2645701,4.1.1,i386,mingw32,colorspace,2.0-2,AT,666
2021-10-31,18:42:17,759355,4.1.1,i386,mingw32,cli,3.0.1,AT,666
2021-10-31,18:42:17,210413,4.1.1,i386,mingw32,utf8,1.2.2,AT,666
2021-10-31,18:42:18,1753188,4.1.1,i386,mingw32,farver,2.1.0,AT,666
2021-10-31,18:42:18,63214,4.1.1,i386,mingw32,labeling,0.4.2,AT,666
2021-10-31,18:42:18,123870,4.1.1,i386,mingw32,lifecycle,1.0.1,AT,666
2021-10-31,18:42:18,245886,4.1.1,i386,mingw32,munsell,0.5.0,AT,666
2021-10-31,18:42:18,84770,4.1.1,i386,mingw32,R6,2.5.1,AT,666
2021-10-31,18:42:18,56232,4.1.1,i386,mingw32,RColorBrewer,1.1-2,AT,666
2021-10-31,18:42:18,1300029,4.1.1,i386,mingw32,viridisLite,0.4.0,AT,666
2021-10-31,18:42:19,49728,4.1.1,i386,mingw32,ellipsis,0.3.2,AT,666
2021-10-31,18:42:19,249329,4.1.1,i386,mingw32,fansi,0.5.0,AT,666
2021-10-31,18:42:19,1042318,4.1.1,i386,mingw32,pillar,1.6.4,AT,666
2021-10-31,18:42:19,23060,4.1.1,i386,mingw32,pkgconfig,2.0.3,AT,666
2021-10-31,18:42:19,1254558,4.1.1,i386,mingw32,vctrs,0.3.8,AT,666
2021-10-31,18:42:20,434915,4.1.1,i386,mingw32,gtable,0.3.0,AT,666
2021-10-31,18:42:20,2727298,4.1.1,i386,mingw32,isoband,0.2.5,AT,666
2021-10-31,18:42:20,558586,4.1.1,i386,mingw32,scales,1.1.1,AT,666
2021-10-31,18:42:21,871716,4.1.1,i386,mingw32,tibble,3.1.5,AT,666
2021-10-31,18:42:21,213508,4.1.1,i386,mingw32,withr,2.4.2,AT,666
2021-10-31,18:42:22,4130396,4.1.1,i386,mingw32,ggplot2,3.3.5,AT,666
2021-10-31,18:42:21,302265,NA,NA,NA,fansi,0.5.0,US,330
2021-10-31,18:42:21,314572,NA,NA,NA,TTR,0.24.2,US,330
2021-10-31,18:42:26,165614,NA,NA,NA,digest,0.6.28,CH,548
2021-10-31,18:42:19,851630,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:40:06,112436,NA,NA,NA,dtplyr,1.1.0,US,618
2021-10-31,18:40:06,112436,NA,NA,NA,dtplyr,1.1.0,US,455
2021-10-31,18:42:24,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:42:22,36260,3.5.2,x86_64,linux-gnu,textshaping,0.3.6,GB,9
2021-10-31,18:42:24,2789691,4.1.1,x86_64,mingw32,vip,0.3.2,US,667
2021-10-31,18:42:23,482601,4.1.1,x86_64,mingw32,cli,3.1.0,US,512
2021-10-31,18:42:24,24396,4.1.1,x86_64,mingw32,conquer,1.2.0,US,512
2021-10-31,18:42:24,40242,4.1.1,x86_64,mingw32,crayon,1.4.2,US,512
2021-10-31,18:42:24,233375,4.1.1,x86_64,mingw32,labelled,2.9.0,US,512
2021-10-31,18:42:24,171707,4.1.1,x86_64,mingw32,sessioninfo,1.2.0,US,512
2021-10-31,18:42:24,564033,4.1.1,x86_64,mingw32,tzdb,0.2.0,US,512
2021-10-31,18:42:25,334436,4.1.1,x86_64,mingw32,usethis,2.1.3,US,512
2021-10-31,18:42:25,72478,4.1.1,x86_64,mingw32,uuid,1.0-2,US,512
2021-10-31,18:42:27,3263567,4.1.0,x86_64,mingw32,Rcpp,1.0.7,NA,8
2021-10-31,18:42:27,2705514,4.1.0,x86_64,mingw32,RcppArmadillo,0.10.7.0.0,NA,8
2021-10-31,18:42:27,9014327,4.1.0,x86_64,mingw32,igraph,1.2.7,NA,8
2021-10-31,18:42:22,434913,4.1.0,x86_64,mingw32,gtable,0.3.0,NA,8
2021-10-31,18:42:17,9322228,4.1.1,x86_64,mingw32,V8,3.4.2,DK,251
2021-10-31,18:42:18,2870587,4.1.1,x86_64,mingw32,RcppEigen,0.3.3.9.1,DK,251
2021-10-31,18:42:18,19675578,4.1.1,x86_64,mingw32,BH,1.75.0-0,DK,251
2021-10-31,18:42:19,298083,4.1.1,x86_64,mingw32,RUnit,0.4.32,DK,251
2021-10-31,18:42:19,1380437,4.1.1,x86_64,mingw32,shinystan,2.5.0,DK,251
2021-10-31,18:42:20,4622428,4.1.1,x86_64,mingw32,bayesplot,1.8.1,DK,251
2021-10-31,18:42:20,161304,4.1.1,x86_64,mingw32,rstantools,2.1.1,DK,251
2021-10-31,18:42:20,5236238,4.1.1,x86_64,mingw32,rstan,2.21.2,DK,251
2021-10-31,18:42:29,1907153,4.0.4,x86_64,mingw32,ggpubr,0.4.0,NA,8
2021-10-31,18:42:26,744987,NA,NA,NA,DBI,1.1.1,NA,8
2021-10-31,18:42:21,178416,4.1.1,x86_64,darwin17.0,tree,1.0-41,NA,8
2021-10-31,18:39:59,702813,4.1.1,x86_64,darwin17.0,xtable,1.8-4,US,474
2021-10-31,18:40:05,862188,NA,NA,NA,rlang,0.4.12,US,128
2021-10-31,18:42:19,77378,4.1.1,x86_64,mingw32,evaluate,0.14,PT,668
2021-10-31,18:42:21,381741,4.1.1,x86_64,mingw32,xfun,0.27,PT,668
2021-10-31,18:42:26,2409272,4.1.1,x86_64,darwin17.0,nlme,3.1-153,US,466
2021-10-31,18:42:26,100209,NA,NA,NA,lifecycle,1.0.1,HK,577
2021-10-31,18:42:21,289056,NA,NA,NA,statnet.common,4.5.0,US,461
2021-10-31,18:40:32,12615,4.1.1,x86_64,darwin17.0,rematch,1.0.1,US,474
2021-10-31,18:40:05,783148,NA,NA,NA,vctrs,0.3.8,US,618
2021-10-31,18:40:07,100139,NA,NA,NA,rjson,0.2.20,US,299
2021-10-31,18:40:06,112436,NA,NA,NA,dtplyr,1.1.0,US,611
2021-10-31,18:40:05,1097605,NA,NA,NA,pillar,1.6.4,US,457
2021-10-31,18:42:19,395902,4.1.1,x86_64,darwin17.0,remotes,2.4.1,NA,8
2021-10-31,18:41:53,3524687,NA,NA,NA,sf,1.0-3,GB,13
2021-10-31,18:41:52,290394,NA,NA,NA,rgeos,0.5-8,GB,9
2021-10-31,18:42:22,350768,4.1.1,x86_64,mingw32,future,1.23.0,US,512
2021-10-31,18:42:23,2785002,4.1.1,x86_64,mingw32,bayestestR,0.11.5,US,512
2021-10-31,18:42:20,16005,NA,NA,NA,rkafkajars,1.1,US,669
2021-10-31,18:42:27,422562,NA,NA,NA,jsonlite,1.7.2,HK,577
2021-10-31,18:42:27,240973,NA,NA,NA,utf8,1.2.2,HK,577
2021-10-31,18:42:25,1023962,4.1.1,x86_64,mingw32,e1071,1.7-9,NA,8
2021-10-31,18:42:27,343878,4.1.1,x86_64,mingw32,iterators,1.0.13,NA,8
2021-10-31,18:42:27,146618,4.1.1,x86_64,mingw32,foreach,1.5.1,NA,8
2021-10-31,18:39:51,318093,NA,NA,NA,cpp11,0.4.0,US,53
2021-10-31,18:42:20,861224,4.1.1,x86_64,darwin17.0,roxygen2,7.1.2,NA,8
2021-10-31,18:42:23,683475,NA,NA,NA,urca,1.3-0,US,330
2021-10-31,18:42:10,3524687,NA,NA,NA,sf,1.0-3,GB,13
2021-10-31,18:42:18,19083,NA,NA,NA,RJDBC,0.2-8,US,540
2021-10-31,18:42:26,3000563,4.1.1,x86_64,mingw32,viridis,0.6.2,NA,8
2021-10-31,18:42:27,3280176,4.1.1,x86_64,mingw32,Hmisc,4.6-0,NA,8
2021-10-31,18:42:23,786261,4.1.1,x86_64,mingw32,crosstalk,1.1.1,ZA,444
2021-10-31,18:42:26,526396,4.1.1,x86_64,mingw32,jquerylib,0.1.4,ZA,444
2021-10-31,18:42:27,43691,4.1.1,x86_64,mingw32,base64enc,0.1-3,NL,670
2021-10-31,18:42:29,270087,4.1.1,x86_64,mingw32,digest,0.6.28,NL,670
2021-10-31,18:42:31,77377,4.1.1,x86_64,mingw32,evaluate,0.14,NL,670
2021-10-31,18:42:27,387873,4.1.0,x86_64,darwin17.0,ipred,0.9-12,US,661
2021-10-31,18:42:20,1207947,NA,NA,NA,mgcv,1.8-38,US,86
2021-10-31,18:42:14,3524687,NA,NA,NA,sf,1.0-3,GB,13
2021-10-31,18:42:22,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:42:28,696435,NA,NA,NA,testthat,3.1.0,HK,577
2021-10-31,18:42:23,171768,4.1.1,x86_64,darwin17.0,sessioninfo,1.2.0,NA,8
2021-10-31,18:40:50,585243,NA,NA,NA,forecast,8.15,US,140
2021-10-31,18:40:57,2068259,4.1.1,x86_64,darwin17.0,rmdformats,1.0.3,US,311
2021-10-31,18:42:16,770900,4.1.1,x86_64,darwin17.0,usethis,2.1.3,NA,8
2021-10-31,18:40:26,158367,NA,NA,NA,webshot,0.5.2,US,53
2021-10-31,18:42:28,34148,NA,NA,NA,waldo,0.3.1,HK,577
2021-10-31,18:42:27,24609,NA,NA,NA,evaluate,0.14,HK,577
2021-10-31,18:42:22,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:42:23,371838,NA,NA,NA,devtools,2.4.2,GB,13
2021-10-31,18:42:21,802033,NA,NA,NA,V8,3.4.2,GB,13
2021-10-31,18:40:05,8604,NA,NA,NA,ellipsis,0.3.2,US,128
2021-10-31,18:42:19,427738,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,18:42:25,120183,NA,NA,NA,ps,1.6.0,HK,577
2021-10-31,18:42:22,36588,NA,NA,NA,magicfor,0.1.0,US,84
2021-10-31,18:42:24,2104141,NA,NA,NA,magick,2.7.3,US,84
2021-10-31,18:42:24,141971,NA,NA,NA,processx,3.5.2,HK,577
2021-10-31,18:42:26,13768,NA,NA,NA,rematch2,2.1.2,HK,577
2021-10-31,18:42:27,7609108,NA,NA,NA,stringi,1.7.5,HK,577
2021-10-31,18:42:25,480524,NA,NA,NA,diffobj,0.3.5,HK,577
