date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,18:42:45,23056,4.1.1,x86_64,mingw32,pkgconfig,2.0.3,NL,698
2021-10-31,18:42:45,105531,4.1.1,x86_64,mingw32,backports,1.3.0,NL,698
2021-10-31,18:42:45,1345123,4.1.1,x86_64,mingw32,dplyr,1.0.7,NL,698
2021-10-31,18:42:45,49737,4.1.1,x86_64,mingw32,ellipsis,0.3.2,NL,698
2021-10-31,18:42:45,430397,4.1.1,x86_64,mingw32,purrr,0.3.4,NL,698
2021-10-31,18:42:45,1201494,4.1.1,x86_64,mingw32,rlang,0.4.12,NL,698
2021-10-31,18:42:56,84003,NA,NA,NA,redcapAPI,2.3,US,713
2021-10-31,18:42:59,1039034,4.0.5,x86_64,mingw32,zoo,1.8-9,ZA,132
2021-10-31,18:43:00,247734,4.0.5,x86_64,mingw32,statnet.common,4.5.0,ZA,132
2021-10-31,18:43:00,215914,4.0.5,x86_64,mingw32,fastmap,1.1.0,ZA,132
2021-10-31,18:43:01,208343,4.0.5,x86_64,mingw32,yaml,2.2.1,ZA,132
2021-10-31,18:43:01,860391,4.0.5,x86_64,mingw32,later,1.3.0,ZA,132
2021-10-31,18:43:02,4323071,4.0.5,x86_64,mingw32,curl,4.3.2,ZA,132
2021-10-31,18:43:02,48474,4.0.5,x86_64,mingw32,mime,0.12,ZA,132
2021-10-31,18:43:03,4102011,4.0.5,x86_64,mingw32,openssl,1.4.5,ZA,132
2021-10-31,18:43:04,1142552,4.0.5,x86_64,mingw32,TSP,1.1-11,ZA,132
2021-10-31,18:43:05,538226,4.0.5,x86_64,mingw32,qap,0.1-1,ZA,132
2021-10-31,18:43:06,416967,4.0.5,x86_64,mingw32,gclus,1.3.2,ZA,132
2021-10-31,18:43:06,197715,4.0.5,x86_64,mingw32,registry,0.5-1,ZA,132
2021-10-31,18:43:07,412482,4.0.5,x86_64,mingw32,lmtest,0.9-38,ZA,132
2021-10-31,18:43:07,1119618,4.0.5,x86_64,mingw32,ggrepel,0.9.1,ZA,132
2021-10-31,18:43:08,852706,4.0.5,x86_64,mingw32,network,1.17.1,ZA,132
2021-10-31,18:43:08,1317621,4.0.5,x86_64,mingw32,sna,2.6,ZA,132
2021-10-31,18:40:49,2972968,4.1.1,x86_64,darwin17.0,openssl,1.4.5,US,311
2021-10-31,18:42:27,2568909,NA,NA,NA,rgl,0.107.14,GB,9
2021-10-31,18:42:55,1017344,NA,NA,NA,quantreg,5.86,US,495
2021-10-31,18:42:22,3063851,3.5.2,x86_64,linux-gnu,ggplot2,3.3.5,GB,9
2021-10-31,18:43:05,856381,3.5.2,x86_64,linux-gnu,units,0.7-2,GB,9
2021-10-31,18:43:07,740230,NA,NA,NA,tibble,3.1.5,NA,8
2021-10-31,18:42:55,213515,4.1.1,x86_64,mingw32,withr,2.4.2,KR,727
2021-10-31,18:42:55,4130392,4.1.1,x86_64,mingw32,ggplot2,3.3.5,KR,727
2021-10-31,18:41:45,759355,4.1.1,x86_64,mingw32,cli,3.0.1,US,627
2021-10-31,18:41:45,954152,4.1.1,x86_64,mingw32,conquer,1.0.2,US,627
2021-10-31,18:41:46,1185343,4.1.1,x86_64,mingw32,lattice,0.20-45,US,627
2021-10-31,18:41:46,1426032,4.1.1,x86_64,mingw32,tzdb,0.1.2,US,627
2021-10-31,18:41:46,34394,4.1.1,x86_64,mingw32,uuid,0.1-4,US,627
2021-10-31,18:41:46,381740,4.1.1,x86_64,mingw32,xfun,0.27,US,627
2021-10-31,18:42:50,72468,4.1.1,x86_64,mingw32,uuid,1.0-2,US,469
2021-10-31,18:42:52,564023,4.1.1,x86_64,mingw32,tzdb,0.2.0,US,469
2021-10-31,18:43:08,8440,NA,NA,NA,ellipsis,0.3.2,NA,8
2021-10-31,18:42:54,1322822,NA,NA,NA,openxlsx,4.2.4,US,495
2021-10-31,18:42:56,4647186,4.0.3,x86_64,darwin17.0,openintro,2.2.0,CA,731
2021-10-31,18:42:16,146398,NA,NA,NA,glue,1.4.2,US,2
2021-10-31,18:40:34,731896,NA,NA,NA,RCurl,1.98-1.5,US,44
2021-10-31,18:40:49,399726,4.1.1,x86_64,darwin17.0,lmtest,0.9-38,US,474
2021-10-31,18:43:03,36910,NA,NA,NA,ellipsis,0.3.2,CH,708
2021-10-31,18:40:47,732544,4.2.0,x86_64,linux-gnu,RCurl,1.98-1.5,US,525
2021-10-31,18:43:00,1097605,NA,NA,NA,pillar,1.6.4,US,44
2021-10-31,18:40:51,419683,NA,NA,NA,renv,0.13.2,US,741
2021-10-31,18:40:48,564483,4.2.0,x86_64,linux-gnu,tzdb,0.2.0,US,525
2021-10-31,18:40:49,417008,4.1.1,x86_64,darwin17.0,tseries,0.10-48,US,474
2021-10-31,18:42:59,371838,3.5.2,x86_64,linux-gnu,devtools,2.4.2,GB,9
2021-10-31,18:43:01,851631,3.5.2,x86_64,linux-gnu,pkgdown,1.6.1,GB,9
2021-10-31,18:41:24,204900,4.1.0,x86_64,mingw32,pixmap,0.4-12,NA,8
2021-10-31,18:43:05,482603,3.6.3,x86_64,mingw32,cli,3.1.0,ES,283
2021-10-31,18:43:05,2197102,3.6.3,x86_64,mingw32,colorspace,2.0-2,ES,283
2021-10-31,18:43:06,2820670,3.6.3,x86_64,mingw32,corrplot,0.90,ES,283
2021-10-31,18:43:07,318093,3.6.3,x86_64,mingw32,cpp11,0.4.0,ES,283
2021-10-31,18:43:07,40232,3.6.3,x86_64,mingw32,crayon,1.4.2,ES,283
2021-10-31,18:43:07,793875,3.6.3,x86_64,mingw32,curl,4.3.2,ES,283
2021-10-31,18:43:08,5302360,3.6.3,x86_64,mingw32,data.table,1.14.2,ES,283
2021-10-31,18:43:04,290394,NA,NA,NA,rgeos,0.5-8,GB,9
2021-10-31,18:42:56,201618,NA,NA,NA,matrixStats,0.61.0,US,232
2021-10-31,18:42:57,519601,NA,NA,NA,readr,2.0.2,US,232
2021-10-31,18:42:57,1049734,NA,NA,NA,sp,1.4-5,US,232
2021-10-31,18:42:53,201618,NA,NA,NA,matrixStats,0.61.0,US,495
2021-10-31,18:43:11,783847,NA,NA,NA,vctrs,0.3.8,NA,8
2021-10-31,18:40:47,11200,4.2.0,x86_64,linux-gnu,bitops,1.0-7,US,525
2021-10-31,18:40:47,280441,4.2.0,x86_64,linux-gnu,bit,4.0.4,US,525
2021-10-31,18:43:02,208415,4.1.1,x86_64,mingw32,yaml,2.2.1,IN,114
2021-10-31,18:43:03,3063851,NA,NA,NA,ggplot2,3.3.5,GB,13
2021-10-31,18:43:07,3524687,NA,NA,NA,sf,1.0-3,GB,9
2021-10-31,18:43:04,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:42:06,13903,3.6.1,x86_64,linux-gnu,rematch2,2.1.2,US,689
2021-10-31,18:43:04,745161,4.1.1,x86_64,darwin20.6.0,DBI,1.1.1,CA,730
2021-10-31,18:43:09,78951,3.5.2,x86_64,linux-gnu,FNN,1.1.3,US,317
2021-10-31,18:43:10,9014326,4.1.0,x86_64,mingw32,igraph,1.2.7,NA,8
2021-10-31,18:43:07,240973,NA,NA,NA,utf8,1.2.2,NA,8
2021-10-31,18:43:07,4322986,4.1.1,i386,mingw32,curl,4.3.2,ZA,444
2021-10-31,18:43:11,368870,NA,NA,NA,gtable,0.3.0,NA,8
2021-10-31,18:43:07,710242,NA,NA,NA,tidyr,1.1.4,NA,8
2021-10-31,18:43:02,1138130,NA,NA,NA,rJava,1.0-5,US,742
2021-10-31,18:42:19,48007,NA,NA,NA,rematch2,2.1.2,US,2
2021-10-31,18:42:10,327721,4.0.1,x86_64,mingw32,cpp11,0.4.0,CL,653
2021-10-31,18:43:02,3006370,4.1.1,x86_64,mingw32,xml2,1.3.2,AR,316
2021-10-31,18:43:06,430721,4.1.1,x86_64,mingw32,tidyverse,1.3.1,AR,316
2021-10-31,18:43:02,557031,NA,NA,NA,js,1.2,GB,13
2021-10-31,18:43:02,56242,4.1.1,x86_64,mingw32,RColorBrewer,1.1-2,NA,8
2021-10-31,18:43:02,1300029,4.1.1,x86_64,mingw32,viridisLite,0.4.0,NA,8
2021-10-31,18:43:03,49739,4.1.1,x86_64,mingw32,ellipsis,0.3.2,NA,8
2021-10-31,18:43:03,249328,4.1.1,x86_64,mingw32,fansi,0.5.0,NA,8
2021-10-31,18:43:03,1042318,4.1.1,x86_64,mingw32,pillar,1.6.4,NA,8
2021-10-31,18:43:04,1254558,4.1.1,x86_64,mingw32,vctrs,0.3.8,NA,8
2021-10-31,18:43:05,37608,4.1.1,x86_64,mingw32,tmvnsim,1.0-2,NA,8
2021-10-31,18:43:05,54175,4.1.1,x86_64,mingw32,fastmatch,1.1-3,NA,8
2021-10-31,18:43:05,50927,4.1.1,x86_64,mingw32,quadprog,1.5-8,NA,8
2021-10-31,18:43:06,173127,4.1.1,x86_64,mingw32,dotCall64,1.0-1,NA,8
2021-10-31,18:43:06,1109954,4.1.1,x86_64,mingw32,gridExtra,2.3,NA,8
2021-10-31,18:43:09,3524687,NA,NA,NA,sf,1.0-3,GB,13
2021-10-31,18:43:11,16449892,4.1.1,x86_64,mingw32,stringi,1.7.5,NA,8
2021-10-31,18:40:49,60722,4.1.1,x86_64,darwin17.0,labeling,0.4.2,US,474
2021-10-31,18:43:02,1553541,4.1.1,x86_64,mingw32,timeDate,3043.102,ZA,427
2021-10-31,18:42:55,82165,4.0.3,x86_64,mingw32,config,0.3.1,ZA,235
2021-10-31,18:42:55,1486353,4.0.3,x86_64,mingw32,tfruns,1.5.0,ZA,235
2021-10-31,18:42:55,164838,4.0.3,x86_64,mingw32,tfautograph,0.3.2,ZA,235
2021-10-31,18:42:55,157920,4.0.3,x86_64,mingw32,tensorflow,2.6.0,ZA,235
2021-10-31,18:42:57,1486343,4.0.3,x86_64,mingw32,tfruns,1.5.0,ZA,235
2021-10-31,18:42:59,62509,4.0.3,x86_64,mingw32,zeallot,0.1.0,ZA,235
2021-10-31,18:43:00,2967613,4.0.3,x86_64,mingw32,keras,2.6.1,ZA,235
2021-10-31,18:42:03,445200,NA,NA,NA,gbm,2.1.8,US,355
2021-10-31,18:43:03,2026214,4.1.0,aarch64,darwin20,readr,2.0.2,US,725
2021-10-31,18:43:07,230953,NA,NA,NA,qgraph,1.9,US,732
2021-10-31,18:42:51,305143,3.6.0,x86_64,darwin15.6.0,cpp11,0.4.0,US,728
2021-10-31,18:42:45,31452,NA,NA,NA,thief,0.3,US,485
2021-10-31,18:42:45,822214,NA,NA,NA,hts,6.0.2,US,152
2021-10-31,18:42:46,638305,4.1.1,x86_64,mingw32,bit,4.0.4,NA,8
2021-10-31,18:42:46,38433,4.1.1,x86_64,mingw32,prettyunits,1.1.1,NA,8
2021-10-31,18:42:46,566273,4.1.1,x86_64,mingw32,bit64,4.0.5,NA,8
2021-10-31,18:42:47,213519,4.1.1,x86_64,mingw32,withr,2.4.2,NA,8
2021-10-31,18:42:47,86525,4.1.1,x86_64,mingw32,progress,1.2.2,NA,8
2021-10-31,18:42:47,210424,4.1.1,x86_64,mingw32,utf8,1.2.2,NA,8
2021-10-31,18:42:47,49739,4.1.1,x86_64,mingw32,ellipsis,0.3.2,NA,8
2021-10-31,18:42:47,236424,4.1.1,x86_64,mingw32,magrittr,2.0.1,NA,8
2021-10-31,18:42:47,123870,4.1.1,x86_64,mingw32,lifecycle,1.0.1,NA,8
2021-10-31,18:42:47,23060,4.1.1,x86_64,mingw32,pkgconfig,2.0.3,NA,8
2021-10-31,18:42:47,759355,4.1.1,x86_64,mingw32,cli,3.0.1,NA,8
2021-10-31,18:42:47,52865,4.1.1,x86_64,mingw32,clipr,0.7.1,NA,8
2021-10-31,18:42:47,84770,4.1.1,x86_64,mingw32,R6,2.5.1,NA,8
2021-10-31,18:42:48,2046073,4.1.1,x86_64,mingw32,vroom,1.5.5,NA,8
2021-10-31,18:43:06,3524687,3.5.2,x86_64,linux-gnu,sf,1.0-3,GB,9
2021-10-31,18:43:12,290394,NA,NA,NA,rgeos,0.5-8,GB,9
2021-10-31,18:43:04,1425735,4.1.0,aarch64,darwin20,knitr,1.36,US,725
2021-10-31,18:43:06,17753,NA,NA,NA,pbapply,1.5-0,US,732
2021-10-31,18:41:54,3741049,NA,NA,NA,Mcomp,2.8,US,295
2021-10-31,18:43:08,116125,NA,NA,NA,regsem,1.8.0,US,732
2021-10-31,18:40:52,49132,4.1.1,x86_64,darwin17.0,clipr,0.7.1,US,311
2021-10-31,18:42:02,100255,NA,NA,NA,lifecycle,1.0.1,US,302
2021-10-31,18:41:03,709623,NA,NA,NA,tidyr,1.1.4,US,592
2021-10-31,18:43:04,490710,3.6.3,x86_64,mingw32,car,3.0-11,ES,283
2021-10-31,18:43:04,2335631,3.6.3,x86_64,mingw32,caret,6.0-90,ES,283
2021-10-31,18:43:01,123871,4.1.1,x86_64,mingw32,lifecycle,1.0.1,NA,8
2021-10-31,18:43:01,245896,4.1.1,x86_64,mingw32,munsell,0.5.0,NA,8
