date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,15:31:01,3211525,4.1.1,x86_64,darwin17.0,Rcpp,1.0.7,TR,1200
2021-10-31,15:30:59,1639732,4.1.1,x86_64,darwin17.0,quantreg,5.86,US,1027
2021-10-31,15:31:01,69591,NA,NA,NA,config,0.3.1,US,1094
2021-10-31,15:31:04,800687,NA,NA,NA,party,1.3-9,US,1072
2021-10-31,15:31:03,544636,NA,NA,NA,strucchange,1.5-2,US,1072
2021-10-31,15:31:02,427739,3.5.2,x86_64,linux-gnu,ragg,1.2.0,GB,9
2021-10-31,15:27:50,1065120,NA,NA,NA,visdat,0.5.3,US,79
2021-10-31,15:30:50,2394404,4.0.3,x86_64,mingw32,nlme,3.1-153,TW,824
2021-10-31,15:30:52,123871,4.1.0,x86_64,mingw32,lifecycle,1.0.1,NA,8
2021-10-31,15:31:00,3063852,NA,NA,NA,ggplot2,3.3.5,GB,9
2021-10-31,15:29:44,222579,NA,NA,NA,googlesheets4,1.0.0,US,879
2021-10-31,15:30:57,43092,4.1.1,x86_64,mingw32,bitops,1.0-7,NA,8
2021-10-31,15:30:54,16521,4.1.1,x86_64,darwin17.0,praise,1.0.0,US,119
2021-10-31,15:30:54,210423,4.1.1,x86_64,mingw32,utf8,1.2.2,GB,1226
2021-10-31,15:30:55,1042319,4.1.1,x86_64,mingw32,pillar,1.6.4,GB,1226
2021-10-31,15:30:56,23060,4.1.1,x86_64,mingw32,pkgconfig,2.0.3,GB,1226
2021-10-31,15:30:56,1254559,4.1.1,x86_64,mingw32,vctrs,0.3.8,GB,1226
2021-10-31,15:30:57,244183,4.1.1,x86_64,mingw32,askpass,1.1,GB,1226
2021-10-31,15:30:58,175054,4.1.1,x86_64,mingw32,credentials,1.3.1,GB,1226
2021-10-31,15:30:58,60422,4.1.1,x86_64,mingw32,sys,3.4,GB,1226
2021-10-31,15:30:59,1122718,4.1.1,x86_64,mingw32,zip,2.2.0,GB,1226
2021-10-31,15:31:00,97898,4.1.1,x86_64,mingw32,gitcreds,0.1.1,GB,1226
2021-10-31,15:31:00,16270,4.1.1,x86_64,mingw32,ini,0.3.1,GB,1226
2021-10-31,15:31:00,216027,4.1.1,x86_64,mingw32,fastmap,1.1.0,GB,1226
2021-10-31,15:30:50,210647,4.1.1,x86_64,darwin17.0,stringr,1.4.0,US,119
2021-10-31,15:31:04,802034,NA,NA,NA,V8,3.4.2,GB,9
2021-10-31,15:29:44,3063852,NA,NA,NA,ggplot2,3.3.5,US,884
2021-10-31,15:30:55,342620,4.1.1,x86_64,darwin17.0,minqa,1.2.4,US,1027
2021-10-31,15:30:57,3063852,3.5.2,x86_64,linux-gnu,ggplot2,3.3.5,GB,9
2021-10-31,15:30:59,2749788,4.2.0,x86_64,mingw32,openssl,1.4.5,NA,8
2021-10-31,15:31:03,8619618,NA,NA,NA,TH.data,1.1-0,US,1072
2021-10-31,15:30:58,236421,4.1.0,x86_64,mingw32,magrittr,2.0.1,NA,8
2021-10-31,15:30:53,2732931,4.1.1,x86_64,mingw32,performance,0.8.0,DE,1030
2021-10-31,15:30:55,321434,4.1.1,x86_64,mingw32,sjlabelled,1.1.8,DE,1030
2021-10-31,15:30:56,533569,4.1.1,x86_64,mingw32,sjmisc,2.8.7,DE,1030
2021-10-31,15:30:51,2407907,NA,NA,NA,nlme,3.1-153,CN,793
2021-10-31,15:31:02,4850784,NA,NA,NA,RcppEigen,0.3.3.9.1,CN,793
2021-10-31,15:30:55,141130,NA,NA,NA,pkgbuild,1.2.0,CN,793
2021-10-31,15:30:55,49728,4.1.0,x86_64,mingw32,ellipsis,0.3.2,NA,8
2021-10-31,15:30:55,123860,4.1.0,x86_64,mingw32,lifecycle,1.0.1,NA,8
2021-10-31,15:30:55,23050,4.1.0,x86_64,mingw32,pkgconfig,2.0.3,NA,8
2021-10-31,15:30:55,1201484,4.1.0,x86_64,mingw32,rlang,0.4.12,NA,8
2021-10-31,15:30:56,1254548,4.1.0,x86_64,mingw32,vctrs,0.3.8,NA,8
2021-10-31,15:30:56,104808,4.1.0,x86_64,mingw32,hms,1.1.1,NA,8
2021-10-31,15:30:57,146580,4.0.3,x86_64,mingw32,foreach,1.5.1,BR,1217
2021-10-31,15:30:58,862051,4.0.3,x86_64,mingw32,ModelMetrics,1.2.2.2,BR,1217
2021-10-31,15:30:58,1532067,4.0.3,x86_64,mingw32,pROC,1.18.0,BR,1217
2021-10-31,15:30:59,1284629,4.0.3,x86_64,mingw32,recipes,0.1.17,BR,1217
2021-10-31,15:30:59,594801,4.0.3,x86_64,mingw32,matrixStats,0.61.0,BR,1217
2021-10-31,15:30:59,3588654,4.0.3,x86_64,mingw32,caret,6.0-90,BR,1217
2021-10-31,15:31:01,2705341,4.0.3,x86_64,mingw32,RcppArmadillo,0.10.7.0.0,BR,1217
2021-10-31,15:31:01,1122495,4.0.3,x86_64,mingw32,zip,2.2.0,BR,1217
2021-10-31,15:31:02,1066777,4.0.3,x86_64,mingw32,SparseM,1.81,BR,1217
2021-10-31,15:31:02,433907,4.0.3,x86_64,mingw32,MatrixModels,0.5-0,BR,1217
2021-10-31,15:31:02,1206440,4.0.3,x86_64,mingw32,conquer,1.2.0,BR,1217
2021-10-31,15:31:03,2822133,4.0.3,x86_64,mingw32,openxlsx,4.2.4,BR,1217
2021-10-31,15:31:04,172670,4.0.3,x86_64,mingw32,lazyeval,0.2.2,BR,1217
2021-10-31,15:31:04,1820598,4.0.3,x86_64,mingw32,carData,3.0-4,BR,1217
2021-10-31,15:30:49,976429,3.5.1,x86_64,mingw32,Rglpk,0.6-4,BE,605
2021-10-31,15:30:50,478738,3.5.1,x86_64,mingw32,RgoogleMaps,1.4.5.3,BE,605
